alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
distorted_greedy,[1243],2375,2400,25,0.09499932685866952,,,0.4,800,5,40,5,50,6,1
distorted_greedy,"[1243, 2032, 3787, 4335, 419]",9470,9600,130,0.5878468828741461,,,0.4,800,5,40,5,50,6,5
distorted_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 3050, 923, 1327]",14970,16000,1030,1.2917196811176836,,,0.4,800,5,40,5,50,6,10
distorted_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 3050, 923, 1327, 1604, 1625, 2157, 2198, 2431]",18845,20000,1155,2.013540910789743,,,0.4,800,5,40,5,50,6,15
distorted_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386]",22395,23200,805,3.0450243919622153,,,0.4,800,5,40,5,50,6,20
distorted_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134]",26189,27200,1011,3.6040140339173377,,,0.4,800,5,40,5,50,6,25
distorted_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318]",29439,31200,1761,4.139918556902558,,,0.4,800,5,40,5,50,6,30
distorted_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318, 975, 2448, 2626, 3050]",30689,34400,3711,5.265856238082051,,,0.4,800,5,40,5,50,6,35
distorted_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318, 975, 2448, 2626, 3050]",30689,34400,3711,5.348074947949499,,,0.4,800,5,40,5,50,6,40
distorted_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318, 975, 2448, 2626, 3050]",30689,34400,3711,6.058437719009817,,,0.4,800,5,40,5,50,6,45
distorted_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318, 975, 2448, 2626, 3050]",30689,34400,3711,7.311997251119465,,,0.4,800,5,40,5,50,6,50
stochastic_distorted_greedy,[1243],2375,2400,25,0.0759178081061691,,0.01,0.4,800,5,40,5,50,6,1
stochastic_distorted_greedy,"[4335, 260, 2930, 419, 2770]",9270,9600,330,0.3788803620263934,,0.01,0.4,800,5,40,5,50,6,5
stochastic_distorted_greedy,"[1604, 2032, 2849, 4382, 3787, 112, 3050, 4482, 4532, 2431]",14885,16000,1115,0.4729319899342954,,0.01,0.4,800,5,40,5,50,6,10
stochastic_distorted_greedy,"[732, 4335, 2716, 3787, 2157, 2431, 419, 2626, 4382, 2198, 784, 1327, 3204, 923, 4386]",18145,19200,1055,0.5137276120949537,,0.01,0.4,800,5,40,5,50,6,15
stochastic_distorted_greedy,"[2032, 3787, 4335, 1243, 2746, 4529, 4532, 4386, 2333, 2157, 2431, 4552, 2198, 923, 2716, 3791, 3050, 1625, 3041, 4031]",21920,23200,1280,0.5469262409023941,,0.01,0.4,800,5,40,5,50,6,20
stochastic_distorted_greedy,"[2032, 4335, 3145, 3787, 1604, 2157, 2746, 112, 1625, 2716, 3721, 1243, 4386, 3050, 3937, 1327, 569, 2608, 4552, 3215, 3041, 92, 4482, 4031, 923]",24995,26400,1405,0.5737923150882125,,0.01,0.4,800,5,40,5,50,6,25
stochastic_distorted_greedy,"[2716, 4335, 260, 2032, 1604, 2746, 3145, 2198, 3791, 923, 3204, 1243, 112, 218, 2227, 419, 3787, 4031, 2157, 3937, 369, 981, 2005, 3041, 92, 134, 1481, 1451, 4482]",27424,28800,1376,0.5915057240054011,,0.01,0.4,800,5,40,5,50,6,30
stochastic_distorted_greedy,"[2804, 3787, 3399, 2770, 3612, 2032, 3937, 1604, 2849, 2157, 1243, 3721, 3125, 2333, 1625, 4386, 4482, 4552, 1968, 92, 3041, 2198, 218, 1451, 4471, 134, 923, 4532, 318, 1805, 2626, 2448]",28781,32000,3219,0.6022247709333897,,0.01,0.4,800,5,40,5,50,6,35
stochastic_distorted_greedy,"[1604, 4382, 419, 4386, 3787, 3777, 3145, 4482, 2849, 2157, 2198, 3791, 2333, 3250, 2716, 1968, 92, 3041, 923, 3120, 1625, 2608, 1243, 134, 3937, 1481, 2626, 2402, 318, 2248, 4471, 975, 1451, 2448]",29806,33600,3794,0.5850878439377993,,0.01,0.4,800,5,40,5,50,6,40
stochastic_distorted_greedy,"[4335, 1604, 4382, 2626, 3596, 419, 923, 1098, 2157, 2333, 1243, 2716, 2198, 2227, 825, 3787, 1746, 4231, 3937, 92, 3088, 2608, 4031, 360, 2906, 318, 981, 1481, 3050, 721, 3041, 4438, 2448]",28945,32800,3855,0.605542317032814,,0.01,0.4,800,5,40,5,50,6,45
stochastic_distorted_greedy,"[2146, 4482, 4533, 1625, 4382, 3273, 3787, 3721, 2431, 4337, 419, 1604, 3145, 92, 3088, 1481, 2157, 2716, 784, 3041, 1327, 4323, 4199, 923, 3178, 1451, 3092, 2198, 975, 721, 3663, 2448, 4471, 3050, 2626, 318]",29480,34400,4920,0.6025068729650229,,0.01,0.4,800,5,40,5,50,6,50
cost_scaled_greedy,[1243],2375,2400,25,0.07307007513009012,,,0.4,800,5,40,5,50,6,1
cost_scaled_greedy,"[1243, 2032, 3787, 4335, 419]",9470,9600,130,0.5630693850107491,,,0.4,800,5,40,5,50,6,5
cost_scaled_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327]",14645,15200,555,1.3017168820369989,,,0.4,800,5,40,5,50,6,10
cost_scaled_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431]",18520,19200,680,2.119460494024679,,,0.4,800,5,40,5,50,6,15
cost_scaled_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386]",22395,23200,805,2.5490786978043616,,,0.4,800,5,40,5,50,6,20
cost_scaled_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134]",26189,27200,1011,3.0507839100901037,,,0.4,800,5,40,5,50,6,25
cost_scaled_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318]",29439,31200,1761,3.9622185369953513,,,0.4,800,5,40,5,50,6,30
cost_scaled_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318]",29439,31200,1761,4.418665478006005,,,0.4,800,5,40,5,50,6,35
cost_scaled_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318]",29439,31200,1761,5.4127443570178,,,0.4,800,5,40,5,50,6,40
cost_scaled_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318]",29439,31200,1761,5.690127513138577,,,0.4,800,5,40,5,50,6,45
cost_scaled_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318]",29439,31200,1761,6.748102776007727,,,0.4,800,5,40,5,50,6,50
cost_scaled_lazy_greedy,[1243],2375,2400,25,0.05673239496536553,,,0.4,800,5,40,5,50,6,1
cost_scaled_lazy_greedy,"[1243, 2032, 3787, 4335, 419]",9470,9600,130,0.05714098084717989,,,0.4,800,5,40,5,50,6,5
cost_scaled_lazy_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327]",14645,15200,555,0.061565406154841185,,,0.4,800,5,40,5,50,6,10
cost_scaled_lazy_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431]",18520,19200,680,0.06177957309409976,,,0.4,800,5,40,5,50,6,15
cost_scaled_lazy_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386]",22395,23200,805,0.06624579289928079,,,0.4,800,5,40,5,50,6,20
cost_scaled_lazy_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134]",26189,27200,1011,0.07111059501767159,,,0.4,800,5,40,5,50,6,25
cost_scaled_lazy_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318]",29439,31200,1761,0.08017734996974468,,,0.4,800,5,40,5,50,6,30
cost_scaled_lazy_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318, 975, 2626, 3050]",30389,33600,3211,0.08106135786511004,,,0.4,800,5,40,5,50,6,35
cost_scaled_lazy_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318, 975, 2626, 3050]",30389,33600,3211,0.08077907585538924,,,0.4,800,5,40,5,50,6,40
cost_scaled_lazy_greedy,"[1243, 2032, 3787, 4335, 419, 2746, 4532, 784, 923, 1327, 1604, 1625, 2157, 2198, 2431, 2716, 3041, 3721, 3937, 4386, 92, 4031, 3088, 981, 134, 1451, 4471, 4482, 1481, 318, 975, 2626, 3050]",30389,33600,3211,0.08056648215278983,,,0.4,800,5,40,5,50,6,45
