Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k,cardinality_constraint,num_of_partitions
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 471, 1629, 899, 81, 500, 1003, 1095]",22837,23200,363,1.743056173902005,,,1,800,5,40,5,50,6,,7,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 471, 1629, 899, 81, 500, 1003, 1095]",22837,23200,363,0.2748252679593861,,,1,800,5,40,5,50,6,,7,2
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 190, 462, 1133, 1251, 1543, 275, 1208, 319, 185, 849, 536, 36, 234]",29601,30400,799,2.309220058843493,,,1,800,5,40,5,50,6,,7,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 190, 462, 1133, 1251, 1543, 275, 1208, 319, 185, 849, 536, 36, 234]",29601,30400,799,0.3420201539993286,,,1,800,5,40,5,50,6,,7,3
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 1011, 378, 418, 602, 1008, 190, 1629, 81, 1270, 1545, 503, 44, 1045]",33088,33600,512,2.2428662260062997,,,1,800,5,40,5,50,6,,7,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 1011, 378, 418, 602, 1008, 190, 1629, 81, 1270, 1545, 503, 44, 1045]",33088,33600,512,0.18524360610172155,,,1,800,5,40,5,50,6,,7,4
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 526, 712, 1203, 1011, 418, 1629, 414, 594, 612, 769, 1260, 1010, 761, 454, 849]",35442,36000,558,2.186887743882835,,,1,800,5,40,5,50,6,,7,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 526, 712, 1203, 1011, 418, 1629, 414, 594, 612, 769, 1260, 1010, 761, 454, 849]",35442,36000,558,0.2407195591367781,,,1,800,5,40,5,50,6,,7,5
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548]",17529,17600,71,1.6155648068524897,,,1,800,5,40,5,50,6,,8,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548]",17529,17600,71,0.20474505401216447,,,1,800,5,40,5,50,6,,8,1
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 471, 1629, 899, 81, 500, 1095, 1270, 1545]",25192,25600,408,1.4725491628050804,,,1,800,5,40,5,50,6,,8,2
