alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy,"[1648, 514, 240, 354, 348, 1366, 1473, 806, 108, 1224, 494, 278, 1255, 1179, 857, 302, 1343, 582, 225, 1006, 1229, 606, 458, 1517, 1608, 634, 602, 592, 31, 719, 629, 832]",34604,35200,596,0.4241902060020948,,0.1,0.8,800,5,5,35,50,6,
stochastic_distorted_greedy,"[528, 1589, 330, 993, 1739, 1451, 142, 517, 221, 733, 418, 1209, 78, 1736, 452, 885, 916, 1031, 1229, 1061, 1235, 977, 454, 629, 1309, 796, 832, 458, 395, 909]",34723,35200,477,0.4230669009994017,,0.05,0.8,800,5,5,35,50,6,
stochastic_distorted_greedy,"[1119, 45, 1463, 225, 1091, 1665, 708, 1159, 1714, 1591, 545, 626, 636, 353, 81, 106, 1, 1176, 1152, 735, 1608, 1517, 596, 629, 602, 312, 832, 719, 1223]",34635,35200,565,0.6469258430006448,,0.01,0.8,800,5,5,35,50,6,
stochastic_distorted_greedy,"[349, 1717, 191, 426, 861, 753, 1719, 243, 1170, 155, 478, 701, 1645, 1293, 1245, 629, 592, 1115, 897, 395, 239, 1176, 1608, 367, 705, 1270, 1706, 325, 832]",34728,35200,472,0.756062260006729,,0.005,0.8,800,5,5,35,50,6,
baseline_topk,"[1139, 241, 573, 191, 1273, 806, 556, 1110, 484, 514, 753, 1425, 367, 882, 428, 629, 31, 1287, 395, 1209, 1152, 897, 325, 909, 1517, 592, 832]",34850,35200,350,0.06657686499966076,,,0.8,800,5,5,35,50,6,
stochastic_distorted_greedy,"[214, 311, 202, 306, 1300, 714, 91, 1269, 1077, 1491, 59, 1028, 563, 8, 440, 605, 291, 305, 1759, 1176, 1548, 1620, 1315, 539, 1298, 345, 212, 353, 1655, 1637]",34682,35200,518,0.4729443020041799,,0.1,0.9,800,5,5,35,50,6,
stochastic_distorted_greedy,"[528, 237, 7, 1520, 1149, 1591, 596, 1424, 532, 239, 1540, 1436, 811, 123, 1717, 459, 881, 1066, 65, 78, 1353, 1033, 1232, 169, 63, 1620, 1618, 493, 1759, 522, 1637]",34674,35200,526,0.45826424400001997,,0.05,0.9,800,5,5,35,50,6,
stochastic_distorted_greedy,"[1189, 801, 882, 408, 411, 341, 524, 572, 637, 243, 438, 730, 1207, 440, 385, 1697, 1408, 539, 458, 1294, 1611, 596, 215, 522, 1251, 856, 1349, 1637]",34733,35200,467,0.5897989410004811,,0.01,0.9,800,5,5,35,50,6,
stochastic_distorted_greedy,"[210, 372, 403, 714, 703, 796, 1005, 392, 32, 1574, 1611, 1193, 91, 866, 1317, 1207, 668, 1298, 238, 1115, 12, 1230, 1364, 494, 1294, 1161, 1729, 1031, 364, 1655, 1462, 237]",34569,35200,631,0.596919010997226,,0.005,0.9,800,5,5,35,50,6,
baseline_topk,"[1098, 339, 1056, 386, 1703, 1273, 806, 528, 556, 1066, 1110, 484, 514, 533, 1168, 226, 641, 1053, 49, 119, 248, 1463, 1031, 991, 1033, 897, 880, 1173, 1637]",34852,35200,348,0.06888097900082357,,,0.9,800,5,5,35,50,6,
stochastic_distorted_greedy,"[97, 1750, 246, 89, 677, 713, 475, 982, 68, 194, 1550, 1001, 347, 981, 1318, 991, 546, 1362, 964, 638, 1465, 410, 897, 858, 110, 1309, 312, 1298, 862]",35501,36000,499,0.5838711120013613,,0.1,1.0,800,5,5,35,50,6,
stochastic_distorted_greedy,"[1635, 524, 1702, 865, 422, 871, 1433, 938, 340, 455, 516, 373, 1736, 93, 1262, 1328, 829, 717, 613, 862, 1541, 454, 1253, 522, 1517, 517, 796, 1298]",35448,36000,552,0.6755447030009236,,0.05,1.0,800,5,5,35,50,6,
stochastic_distorted_greedy,"[178, 99, 484, 1148, 673, 1491, 1489, 1005, 668, 432, 64, 1223, 541, 802, 1161, 1719, 1697, 526, 455, 985, 1384, 92, 1758, 454, 1539, 110, 1362, 1517, 1298, 796, 862]",35518,36000,482,0.6940850410028361,,0.01,1.0,800,5,5,35,50,6,
stochastic_distorted_greedy,"[1142, 781, 717, 957, 65, 23, 876, 130, 1268, 276, 10, 898, 1754, 508, 438, 627, 344, 396, 1152, 360, 522, 123, 849, 592, 862, 1298]",35448,36000,552,0.7810308659973089,,0.005,1.0,800,5,5,35,50,6,
baseline_topk,"[1089, 1273, 1139, 485, 766, 1603, 1413, 240, 1209, 9, 317, 361, 475, 484, 517, 572, 946, 1076, 903, 1001, 971, 110, 1270, 592, 1309, 897, 862, 1298]",35700,36000,300,0.07811081000545528,,,1.0,800,5,5,35,50,6,
stochastic_distorted_greedy,[],0,0,0,0.00043186800030525774,,0.1,0.001,800,0,1,1,50,7,
stochastic_distorted_greedy,[],0,0,0,0.0008121979990391992,,0.05,0.001,800,0,1,1,50,7,
stochastic_distorted_greedy,[],0,0,0,0.0006342950000544079,,0.01,0.001,800,0,1,1,50,7,
stochastic_distorted_greedy,[],0,0,0,0.00036362800165079534,,0.005,0.001,800,0,1,1,50,7,
baseline_topk,[],0,0,0,0.00023538499954156578,,,0.001,800,0,1,1,50,7,
stochastic_distorted_greedy,"[1732, 1755, 1005, 140, 1118, 396, 1016, 1288, 1256, 1315, 1529, 1698, 1285, 1350, 1535, 141, 464, 1171]",18884,19200,316,0.03683187699789414,,0.1,0.1,800,5,5,25,50,7,
stochastic_distorted_greedy,"[412, 684, 1575, 377, 895, 1379, 101, 1350, 623, 396, 140, 146, 431, 928, 1285, 1535, 464, 1629, 671, 1171, 1732, 1054]",21140,21600,460,0.038986542997008655,,0.05,0.1,800,5,5,25,50,7,
stochastic_distorted_greedy,"[194, 1697, 1500, 111, 1678, 1171, 1698, 140, 602, 1054, 1087, 1535, 671, 928, 1490, 623, 895, 684, 1732, 101, 464]",21220,21600,380,0.05468126800406026,,0.01,0.1,800,5,5,25,50,7,
stochastic_distorted_greedy,"[1712, 341, 484, 1171, 4, 1054, 671, 458, 1288, 964, 623, 895, 684, 464, 1698, 1688, 101, 1732, 1535]",21146,21600,454,0.06430887500027893,,0.005,0.1,800,5,5,25,50,7,
baseline_topk,"[1698, 1629, 1664, 484, 1688, 1755, 464, 1087, 928, 1315, 895, 1732, 140, 101, 684, 1171, 141, 1535, 671]",21169,21600,431,0.012795709997590166,,,0.1,800,5,5,25,50,7,
stochastic_distorted_greedy,"[474, 464, 1561, 1227, 1417, 506, 43, 901, 623, 517, 1432, 37, 130, 1677, 1260, 540, 1005, 1054, 1231, 671, 1320, 1008, 1606, 325]",25035,25600,565,0.08320665700011887,,0.1,0.2,800,5,5,30,50,7,
