Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy_0.1,"[1795, 4556, 2053, 1237, 629, 1040, 3145, 2065, 1711, 1899, 2802, 2775, 2646, 3111, 1447, 1506, 2900, 1464, 2308, 3746, 3202, 1685, 961, 3973, 767, 4530, 986, 4392, 3050, 3286, 975, 2552, 754]",30691,33600,2909,0.8493024140007037,,0.1,1.0,800,5,40,5,50,6,45
stochastic_distorted_greedy_0.1,"[2328, 423, 1540, 4315, 2077, 4310, 1711, 833, 1246, 2065, 2802, 4216, 3145, 2156, 1648, 1237, 975, 2669, 3202, 3866, 2552, 3509, 1851, 3149, 3089, 1160, 4231, 2120, 414, 2105, 2593, 2053, 986, 374, 754, 4392, 4092, 4382, 1447]",33125,36800,3675,0.81838304899793,,0.1,1.0,800,5,40,5,50,6,50
stochastic_distorted_greedy_0.1,[3380],3100,3200,100,0.07384662999902503,,0.1,0.4,800,5,40,5,50,7,1
stochastic_distorted_greedy_0.1,"[3380, 3541, 4314, 1858, 2077]",8525,8800,275,0.2393020119998255,,0.1,0.4,800,5,40,5,50,7,5
stochastic_distorted_greedy_0.1,"[9, 4235, 1995, 2143, 1662, 1420, 189, 4314, 4265, 1115]",13225,13600,375,0.2727873220028414,,0.1,0.4,800,5,40,5,50,7,10
stochastic_distorted_greedy_0.1,"[2731, 172, 4314, 2195, 4458, 3648, 2077, 3739, 1106, 2705, 3145, 3089, 1700, 1447, 2021]",16450,17600,1150,0.2891054789979535,,0.1,0.4,800,5,40,5,50,7,15
stochastic_distorted_greedy_0.1,"[3380, 2731, 4314, 9, 2195, 3648, 1115, 1763, 1739, 3145, 2804, 1634, 2077, 2705, 2553, 3739, 983, 32]",17900,19200,1300,0.31033367199779605,,0.1,0.4,800,5,40,5,50,7,20
stochastic_distorted_greedy_0.1,"[3380, 4265, 3609, 1661, 1210, 1763, 2143, 3145, 1123, 1106, 1447, 2804, 2077, 2865, 3170, 32, 989, 4314, 1555, 2646, 2021, 721, 670]",21900,23200,1300,0.31154495800001314,,0.1,0.4,800,5,40,5,50,7,25
stochastic_distorted_greedy_0.1,"[3380, 1210, 9, 3145, 1106, 718, 2705, 3671, 3468, 2553, 4265, 2077, 1115, 3609, 1098, 3739, 670, 2129, 3089, 189, 1700, 1000, 358, 1949]",20750,24000,3250,0.3243321699992521,,0.1,0.4,800,5,40,5,50,7,30
stochastic_distorted_greedy_0.1,"[449, 1662, 4235, 4314, 1106, 1661, 1763, 1555, 1995, 3273, 2553, 1700, 571, 2900, 4199, 2077, 1115, 3693, 983, 2129, 768, 1949, 670]",19875,23200,3325,0.3212129940002342,,0.1,0.4,800,5,40,5,50,7,35
stochastic_distorted_greedy_0.1,"[4555, 2983, 3368, 1995, 4265, 2705, 95, 9, 2143, 748, 2804, 3739, 3321, 3944, 670, 1115, 189, 1098, 2608, 32, 3468, 721, 358, 2646, 2641]",22715,24800,2085,0.32736020799711696,,0.1,0.4,800,5,40,5,50,7,40
stochastic_distorted_greedy_0.1,"[1662, 4357, 2513, 3671, 718, 3398, 2077, 989, 1807, 1555, 32, 1115, 2553, 3145, 2455, 2646, 3321, 3468, 4199, 3089, 4265, 1858, 1447, 670, 983]",22590,24800,2210,0.3182680559984874,,0.1,0.4,800,5,40,5,50,7,45
stochastic_distorted_greedy_0.1,"[3541, 2513, 3974, 1123, 833, 3398, 1625, 189, 3918, 2705, 2143, 2195, 3671, 1447, 32, 3648, 2646, 670, 3468, 1430, 3321, 622, 2429, 2865, 2021, 4265, 983, 2641]",22815,24800,1985,0.33341379899866297,,0.1,0.4,800,5,40,5,50,7,50
stochastic_distorted_greedy_0.1,[1624],3900,4000,100,0.18124734199955128,,0.1,1.0,800,5,40,5,50,7,1
