alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
greedy,[142],3150,3200,50,0.07383639097679406,,,0.4,800,5,5,40,50,6,1
greedy,"[142, 2248, 771, 2448, 3050]",9075,10400,1325,0.5336164420004934,,,0.4,800,5,5,40,50,6,5
greedy,"[142, 2248, 771, 2448, 3050, 1057, 1115, 1243, 1485, 1604]",12950,14400,1450,1.1142680590273812,,,0.4,800,5,5,40,50,6,10
greedy,"[142, 2248, 771, 2448, 3050, 1057, 1115, 1243, 1485, 1604, 2213, 3041, 3878, 4335, 4552]",16825,18400,1575,1.6985381239792332,,,0.4,800,5,5,40,50,6,15
greedy,"[142, 2248, 771, 2448, 3050, 1057, 1115, 1243, 1485, 1604, 2213, 3041, 3878, 4335, 4552, 363, 1753, 3633, 4490, 4507]",20615,22400,1785,2.2159083320293576,,,0.4,800,5,5,40,50,6,20
greedy,"[142, 2248, 771, 2448, 3050, 1057, 1115, 1243, 1485, 1604, 2213, 3041, 3878, 4335, 4552, 363, 1753, 3633, 4490, 4507, 634, 2916, 220, 1481, 2641]",23951,26400,2449,3.0339965849998407,,,0.4,800,5,5,40,50,6,25
greedy,"[142, 2248, 771, 2448, 3050, 1057, 1115, 1243, 1485, 1604, 2213, 3041, 3878, 4335, 4552, 363, 1753, 3633, 4490, 4507, 634, 2916, 220, 1481, 2641, 318, 975, 485, 1000]",25401,29600,4199,3.4027879079803824,,,0.4,800,5,5,40,50,6,30
greedy,"[142, 2248, 771, 2448, 3050, 1057, 1115, 1243, 1485, 1604, 2213, 3041, 3878, 4335, 4552, 363, 1753, 3633, 4490, 4507, 634, 2916, 220, 1481, 2641, 318, 975, 485, 1000]",25401,29600,4199,4.288617873040494,,,0.4,800,5,5,40,50,6,35
greedy,"[142, 2248, 771, 2448, 3050, 1057, 1115, 1243, 1485, 1604, 2213, 3041, 3878, 4335, 4552, 363, 1753, 3633, 4490, 4507, 634, 2916, 220, 1481, 2641, 318, 975, 485, 1000]",25401,29600,4199,4.821636374981608,,,0.4,800,5,5,40,50,6,40
greedy,"[142, 2248, 771, 2448, 3050, 1057, 1115, 1243, 1485, 1604, 2213, 3041, 3878, 4335, 4552, 363, 1753, 3633, 4490, 4507, 634, 2916, 220, 1481, 2641, 318, 975, 485, 1000]",25401,29600,4199,5.702432491001673,,,0.4,800,5,5,40,50,6,45
greedy,"[142, 2248, 771, 2448, 3050, 1057, 1115, 1243, 1485, 1604, 2213, 3041, 3878, 4335, 4552, 363, 1753, 3633, 4490, 4507, 634, 2916, 220, 1481, 2641, 318, 975, 485, 1000]",25401,29600,4199,6.3964647589600645,,,0.4,800,5,5,40,50,6,50
greedy,[3351],5575,5600,25,0.18837113201152533,,,1.0,800,5,5,40,50,6,1
greedy,"[3351, 85, 3840, 4050, 153]",15795,16000,205,1.618185147002805,,,1.0,800,5,5,40,50,6,5
greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 2976, 255, 394]",21470,22400,930,3.074349317990709,,,1.0,800,5,5,40,50,6,10
greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 2976, 255, 394, 565, 708, 1002, 1327, 1447]",25345,26400,1055,4.430606579000596,,,1.0,800,5,5,40,50,6,15
greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 2976, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2552, 2579, 2919, 3145]",29220,30400,1180,5.587385584018193,,,1.0,800,5,5,40,50,6,20
greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 2976, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2552, 2579, 2919, 3145, 1386, 172, 986, 1566, 2000]",32906,34400,1494,7.209619011031464,,,1.0,800,5,5,40,50,6,25
greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 2976, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2552, 2579, 2919, 3145, 1386, 172, 986, 1566, 2000, 4392, 414, 754, 1631, 1686]",35256,38400,3144,8.648575685045216,,,1.0,800,5,5,40,50,6,30
greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 2976, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2552, 2579, 2919, 3145, 1386, 172, 986, 1566, 2000, 4392, 414, 754, 1631, 1686]",35256,38400,3144,10.069552017957903,,,1.0,800,5,5,40,50,6,35
greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 2976, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2552, 2579, 2919, 3145, 1386, 172, 986, 1566, 2000, 4392, 414, 754, 1631, 1686]",35256,38400,3144,11.208260814019013,,,1.0,800,5,5,40,50,6,40
greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 2976, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2552, 2579, 2919, 3145, 1386, 172, 986, 1566, 2000, 4392, 414, 754, 1631, 1686]",35256,38400,3144,12.760525093995966,,,1.0,800,5,5,40,50,6,45
greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 2976, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2552, 2579, 2919, 3145, 1386, 172, 986, 1566, 2000, 4392, 414, 754, 1631, 1686]",35256,38400,3144,14.197054793999996,,,1.0,800,5,5,40,50,6,50
greedy,[1739],3975,4000,25,0.06523687596200034,,,0.4,800,5,5,40,50,7,1
greedy,"[1739, 1625, 9, 110, 3041]",11075,11200,125,0.538209474994801,,,0.4,800,5,5,40,50,7,5
greedy,"[1739, 1625, 9, 110, 3041, 584, 1077, 768, 1447, 1661]",16250,16800,550,1.134355599002447,,,0.4,800,5,5,40,50,7,10
greedy,"[1739, 1625, 9, 110, 3041, 584, 1077, 768, 1447, 1661, 2530, 2804, 3020, 3878, 431]",20120,20800,680,1.726200308999978,,,0.4,800,5,5,40,50,7,15
greedy,"[1739, 1625, 9, 110, 3041, 584, 1077, 768, 1447, 1661, 2530, 2804, 3020, 3878, 431, 592, 1218, 1040, 1235, 1379]",23810,24800,990,2.216032242984511,,,0.4,800,5,5,40,50,7,20
greedy,"[1739, 1625, 9, 110, 3041, 584, 1077, 768, 1447, 1661, 2530, 2804, 3020, 3878, 431, 592, 1218, 1040, 1235, 1379, 2757, 670, 2641, 1000, 2129]",26260,28800,2540,2.748342061007861,,,0.4,800,5,5,40,50,7,25
greedy,"[1739, 1625, 9, 110, 3041, 584, 1077, 768, 1447, 1661, 2530, 2804, 3020, 3878, 431, 592, 1218, 1040, 1235, 1379, 2757, 670, 2641, 1000, 2129, 1949]",26310,29600,3290,3.2943209179793485,,,0.4,800,5,5,40,50,7,30
greedy,"[1739, 1625, 9, 110, 3041, 584, 1077, 768, 1447, 1661, 2530, 2804, 3020, 3878, 431, 592, 1218, 1040, 1235, 1379, 2757, 670, 2641, 1000, 2129, 1949]",26310,29600,3290,3.8538818809902295,,,0.4,800,5,5,40,50,7,35
greedy,"[1739, 1625, 9, 110, 3041, 584, 1077, 768, 1447, 1661, 2530, 2804, 3020, 3878, 431, 592, 1218, 1040, 1235, 1379, 2757, 670, 2641, 1000, 2129, 1949]",26310,29600,3290,4.421370126015972,,,0.4,800,5,5,40,50,7,40
greedy,"[1739, 1625, 9, 110, 3041, 584, 1077, 768, 1447, 1661, 2530, 2804, 3020, 3878, 431, 592, 1218, 1040, 1235, 1379, 2757, 670, 2641, 1000, 2129, 1949]",26310,29600,3290,5.208816897997167,,,0.4,800,5,5,40,50,7,45
greedy,"[1739, 1625, 9, 110, 3041, 584, 1077, 768, 1447, 1661, 2530, 2804, 3020, 3878, 431, 592, 1218, 1040, 1235, 1379, 2757, 670, 2641, 1000, 2129, 1949]",26310,29600,3290,5.638277511985507,,,0.4,800,5,5,40,50,7,50
greedy,[2280],3975,4000,25,0.163353047973942,,,1.0,800,5,5,40,50,7,1
greedy,"[2280, 297, 9, 455, 1132]",12600,12800,200,1.3395562460063957,,,1.0,800,5,5,40,50,7,5
greedy,"[2280, 297, 9, 455, 1132, 3756, 97, 3389, 546, 103]",18290,20000,1710,2.9955520830117166,,,1.0,800,5,5,40,50,7,10
greedy,"[2280, 297, 9, 455, 1132, 3756, 97, 3389, 546, 103, 201, 394, 927, 1219, 1237]",22165,24000,1835,4.13822523097042,,,1.0,800,5,5,40,50,7,15
greedy,"[2280, 297, 9, 455, 1132, 3756, 97, 3389, 546, 103, 201, 394, 927, 1219, 1237, 1243, 1800, 1909, 2552, 3006]",26040,28000,1960,5.725237102014944,,,1.0,800,5,5,40,50,7,20
