alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy,[523],2390,2400,10,0.0006748469968442805,,0.1,0.001,800,1,3,1,50,6,
stochastic_distorted_greedy,[523],2390,2400,10,0.0004677159959101118,,0.05,0.001,800,1,3,1,50,6,
stochastic_distorted_greedy,[523],2390,2400,10,0.0004971429953002371,,0.01,0.001,800,1,3,1,50,6,
stochastic_distorted_greedy,[523],2390,2400,10,0.0005516509991139174,,0.005,0.001,800,1,3,1,50,6,
baseline_topk,[523],2390,2400,10,0.00031710199982626364,,,0.001,800,1,3,1,50,6,
stochastic_distorted_greedy,"[867, 59, 1704, 1692, 60, 376, 1463, 1104, 1380, 1212, 870, 55, 563, 1378, 804, 1138, 934, 1403, 1640, 1736, 1679, 1446, 152, 1526, 502, 1299, 728, 1008, 666, 263]",30690,31200,510,0.052853645000141114,,0.1,0.1,800,5,40,5,50,6,
stochastic_distorted_greedy,"[748, 804, 1679, 1446, 178, 1138, 1526, 308, 1438, 1639, 1104, 1111, 563, 1453, 1097, 666, 502, 356, 92, 1702, 927, 728, 1008, 1299, 1152, 1736, 1522, 55, 1380]",31456,32000,544,0.05889818400464719,,0.05,0.1,800,5,40,5,50,6,
stochastic_distorted_greedy,"[195, 689, 840, 666, 477, 1591, 1380, 1008, 728, 595, 336, 1571, 502, 1640, 55, 1704, 1314, 1212, 297, 1370, 1104, 1345, 492, 1736, 1702, 927, 1349, 1299, 356]",31460,32000,540,0.0737257349974243,,0.01,0.1,800,5,40,5,50,6,
stochastic_distorted_greedy,"[1257, 1571, 881, 728, 595, 336, 376, 1446, 927, 1138, 1679, 771, 619, 666, 1380, 152, 1345, 4, 1736, 502, 373, 55, 1702, 1008, 1299, 1349, 1403]",31414,32000,586,0.07194599499780452,,0.005,0.1,800,5,40,5,50,6,
baseline_topk,"[1679, 263, 1571, 336, 767, 867, 1446, 1463, 59, 1380, 1736, 224, 55, 1008, 178, 356, 373, 666, 728, 1299, 1138, 927, 563, 502]",31563,32000,437,0.00906938400294166,,,0.1,800,5,40,5,50,6,
