Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy_0.1,"[1537, 810, 1041, 1227, 1376, 464, 375, 1085, 283, 1018, 887, 262, 1028, 6, 530, 1742, 1707, 410, 751, 1761, 23, 835, 1744, 522, 462, 110, 1171, 1094, 779, 12, 933, 1465, 1640, 37, 526, 832, 503, 1188, 334]",38321,39200,879,0.2899625720019685,,0.1,0.6,800,5,40,5,50,7,
stochastic_distorted_greedy_0.1,"[410, 1712, 883, 1051, 526, 412, 63, 452, 508, 1554, 1555, 1661, 382, 224, 1563, 563, 1704, 289, 1423, 1421, 365, 1226, 1351, 242, 503, 735, 1506, 666, 1701, 742, 1232, 1363, 536, 548, 933, 692, 970, 499, 832]",37673,38400,727,0.3606322120031109,,0.1,0.7,800,5,40,5,50,7,
stochastic_distorted_greedy_0.1,"[1376, 1509, 754, 42, 1022, 367, 1504, 1522, 782, 477, 555, 671, 590, 533, 1697, 515, 151, 383, 120, 350, 1319, 1302, 1118, 1133, 1288, 37, 1053, 693, 1138, 691, 1346, 1464, 1287, 334, 1128, 1227, 1563, 862, 721, 1251, 770]",35975,36800,825,0.4783614820044022,,0.1,0.8,800,5,40,5,50,7,
stochastic_distorted_greedy_0.1,"[561, 1344, 1643, 1527, 814, 1598, 1171, 1467, 1371, 1208, 493, 602, 1120, 1706, 1313, 1640, 1661, 53, 365, 818, 34, 1286, 993, 444, 1270, 428, 1008, 1181, 359, 192, 1492, 522, 1423, 540, 705, 972, 592, 1465, 711, 1686, 1361, 1580, 256]",39262,40000,738,0.5597839010006282,,0.1,0.9,800,5,40,5,50,7,
stochastic_distorted_greedy_0.1,"[45, 873, 290, 230, 1365, 1521, 1006, 1362, 461, 428, 519, 1664, 1004, 176, 11, 1184, 366, 436, 690, 1661, 406, 260, 1335, 18, 1551, 405, 849, 719, 950, 1052, 1291, 1314, 1702, 1014, 82, 1295, 1445, 1319, 202, 1694]",39217,40000,783,0.9700271710025844,,0.1,1.0,800,5,40,5,50,7,
stochastic_distorted_greedy_0.1,[],0,0,0,0.00027749999571824446,,0.1,0.001,800,0,3,1,50,8,
stochastic_distorted_greedy_0.1,"[509, 337, 1180, 1315, 644, 606, 32, 706, 1310, 373, 880, 1209, 1195, 488, 413, 1446, 110, 540, 58, 397]",23544,24000,456,0.03707620600471273,,0.1,0.1,800,5,40,5,50,8,
stochastic_distorted_greedy_0.1,"[675, 984, 299, 887, 686, 188, 1607, 1389, 1431, 1486, 881, 1245, 294, 12, 1288, 1546, 904, 279, 1012, 687, 745, 989, 382, 120, 880, 110, 267, 1504, 60, 332, 719, 312]",29815,30400,585,0.1038472689979244,,0.1,0.2,800,5,40,5,50,8,
stochastic_distorted_greedy_0.1,"[363, 1300, 1245, 616, 461, 471, 573, 394, 882, 521, 1306, 1127, 738, 463, 798, 1408, 1546, 1144, 243, 1319, 244, 880, 1014, 933, 353, 862, 745, 489, 1046, 719, 355, 1073, 1021, 705, 887, 859, 1298, 629]",33816,34400,584,0.17303828299918678,,0.1,0.3,800,5,40,5,50,8,
stochastic_distorted_greedy_0.1,"[999, 258, 1011, 1451, 738, 429, 1601, 1597, 1454, 0, 408, 651, 388, 176, 793, 879, 1072, 353, 1707, 989, 312, 1496, 1614, 1362, 1102, 629, 1431, 705, 1552, 1341, 1398, 1197, 894, 37, 1298]",33707,34400,693,0.17707513300410938,,0.1,0.4,800,5,40,5,50,8,
stochastic_distorted_greedy_0.1,"[784, 989, 1704, 1573, 1389, 1608, 1734, 1264, 350, 1150, 344, 75, 1607, 391, 1216, 815, 353, 1391, 176, 696, 1466, 1486, 1546, 263, 401, 1641, 887, 493, 706, 1640, 821, 793, 760, 1186, 257, 1540, 894, 862, 334]",36938,37600,662,0.2616724410036113,,0.1,0.5,800,5,40,5,50,8,
stochastic_distorted_greedy_0.1,"[633, 1424, 789, 245, 1042, 0, 1486, 78, 1413, 1315, 75, 1258, 751, 1614, 796, 562, 677, 1540, 1074, 1655, 398, 981, 359, 1133, 1604, 1608, 729, 1073, 461, 493, 1495, 857, 522, 728, 1546, 869, 629, 849, 1301, 859, 862]",39098,40000,902,0.3191376280010445,,0.1,0.6,800,5,40,5,50,8,
stochastic_distorted_greedy_0.1,"[547, 1313, 993, 1413, 546, 901, 0, 1711, 47, 1010, 1639, 1135, 1717, 219, 394, 1188, 188, 296, 1056, 583, 1357, 894, 88, 691, 849, 1640, 681, 433, 913, 1391, 1042, 12, 1175, 908, 385, 358, 1548, 832, 1288, 629, 406, 887, 592]",38476,39200,724,0.5094953419975354,,0.1,0.7,800,5,40,5,50,8,
stochastic_distorted_greedy_0.1,"[1522, 1519, 871, 1504, 1714, 884, 1639, 1097, 787, 0, 1115, 122, 81, 718, 1063, 506, 1395, 41, 565, 467, 430, 536, 814, 741, 1047, 1672, 328, 540, 591, 433, 519, 1352, 258, 1448, 502, 1301, 1133, 629, 1687, 1298, 862]",38336,39200,864,0.4071676009989461,,0.1,0.8,800,5,40,5,50,8,
stochastic_distorted_greedy_0.1,"[1346, 1039, 953, 321, 1527, 895, 709, 707, 197, 0, 1361, 1076, 452, 1336, 362, 40, 859, 478, 1607, 754, 1687, 1424, 913, 459, 1073, 897, 520, 1439, 1719, 666, 526, 239, 927, 1548, 499, 138, 1423, 1042, 1465, 369, 1021, 849, 832, 869]",39080,40000,920,0.5362797589987167,,0.1,0.9,800,5,40,5,50,8,
