alg,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.36556015798123553,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.3702723000315018,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.37750041094841436,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.3688405239954591,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.5514489019988105,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.5646931929513812,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.38322974200127646,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.37750708701787516,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.5638256010133773,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.5875559420092031,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.369246412999928,,0.5,0.1,800,5,40,5,50,6
stochastic_distorted_greedy,"{512, 3585, 4098, 1539, 1024, 1034, 1547, 3596, 3087, 1552, 1553, 18, 1043, 2070, 3607, 4118, 29, 2078, 1568, 2042, 2551, 3619, 549, 40, 557, 1582, 2097, 563, 3637, 4151, 3131, 60, 3645, 2109, 4157, 4161, 2625, 1094, 2118, 2122, 3146, 2123, 1614, 80, 2641, 593, 83, 87, 2649, 4188, 2653, 3677, 1630, 93, 97, 613, 614, 4199, 103, 3689, 2669, 3181, 1136, 3696, 3699, 2164, 3701, 2676, 1655, 1658, 2170, 634, 4222, 1663, 4230, 1159, 4231, 3207, 3208, 2188, 3215, 1168, 4240, 1682, 2198, 3735, 3737, 4250, 154, 3740, 669, 2203, 159, 1689, 3746, 3749, 1189, 4265, 2218, 170, 172, 4270, 687, 2224, 175, 1715, 693, 2231, 1208, 698, 1212, 3773, 2750, 3261, 193, 2754, 1219, 194, 4290, 2757, 3783, 712, 4297, 3274, 715, 1732, 3791, 207, 2259, 3796, 212, 1238, 3288, 2994, 3803, 732, 222, 1247, 1761, 3811, 2277, 1255, 232, 3816, 3506, 4328, 3308, 2799, 3313, 2804, 3830, 3831, 2810, 764, 2815, 3330, 260, 263, 776, 4360, 1290, 2315, 1804, 2319, 4370, 2836, 4378, 285, 3870, 290, 1315, 4388, 4389, 3878, 2342, 810, 813, 3885, 3375, 4401, 1331, 2356, 4404, 825, 2365, 830, 3901, 4416, 2369, 2881, 2880, 3906, 3910, 841, 2892, 846, 847, 3408, 338, 3412, 2901, 2906, 863, 3936, 868, 1381, 3429, 2407, 1383, 3433, 872, 1900, 4462, 369, 2931, 4479, 2432, 1921, 3968, 386, 4485, 2443, 4492, 2958, 398, 2448, 406, 4503, 1942, 410, 923, 925, 1437, 2463, 4517, 934, 3495, 2987, 428, 4015, 434, 4019, 4532, 2484, 3510, 1459, 1976, 4025, 2489, 946, 446, 4032, 4547, 3012, 456, 4042, 3533, 3025, 2002, 4563, 4561, 4053, 4056, 4059, 4060, 481, 484, 486, 488, 3050, 2541, 3054, 2032, 498, 1522, 500, 3061, 502, 1015, 1018, 1019, 2047}",-46302,17600,63902,0.36136592499678954,,0.5,0.1,800,5,40,5,50,6
