alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy,"[1215, 584]",3050,3200,150,0.0028861870014225133,,0.1,0.001,800,5,5,16,50,6,
stochastic_distorted_greedy,"[584, 1215]",3050,3200,150,0.0012483649989007972,,0.05,0.001,800,5,5,16,50,6,
stochastic_distorted_greedy,"[1215, 584]",3050,3200,150,0.0015311739989556372,,0.01,0.001,800,5,5,16,50,6,
stochastic_distorted_greedy,"[1215, 584]",3050,3200,150,0.001691712997853756,,0.005,0.001,800,5,5,16,50,6,
baseline_topk,"[1215, 584]",3050,3200,150,0.0006638229970121756,,,0.001,800,5,5,16,50,6,
stochastic_distorted_greedy,"[1208, 1805, 382, 4098, 103, 1219, 1335, 3229, 1522, 2430, 549, 3054, 2098, 4401, 1215, 2810, 732, 4561, 2906, 212, 776, 2841, 946, 3427, 502, 2757, 2669]",20280,23200,2920,0.20009084699995583,,0.1,0.1,800,5,5,40,50,6,
stochastic_distorted_greedy,"[3145, 212, 4098, 1212, 1335, 2810, 3012, 1694, 1215, 1097, 4561, 369, 97, 3689, 297, 2757, 4401, 502, 776, 3229, 3054, 2669, 3427]",21210,23200,1990,0.25548917899868684,,0.05,0.1,800,5,5,40,50,6,
stochastic_distorted_greedy,"[382, 3050, 1215, 946, 3229, 3427, 2098, 1935, 4532, 1194, 2669, 297, 4561, 2097, 2810, 2757, 776, 2906, 3054, 2841, 212, 502, 1335]",21160,24000,2840,0.32347072200354887,,0.01,0.1,800,5,5,40,50,6,
stochastic_distorted_greedy,"[1097, 2705, 776, 1018, 3160, 193, 1805, 1506, 382, 2097, 2906, 4376, 4056, 3054, 2032, 212, 2098, 2841, 4561, 3427, 2669, 502, 2810, 2757, 3229, 297, 1335, 946]",21455,24000,2545,0.33058794300450245,,0.005,0.1,800,5,5,40,50,6,
baseline_topk,"[97, 297, 3050, 1215, 212, 776, 946, 1194, 2669, 2757, 1335, 810, 2804, 3229, 3427, 502, 2810, 3054, 4401, 3012]",21330,24000,2670,0.05456671600404661,,,0.1,800,5,5,40,50,6,
stochastic_distorted_greedy,"[825, 225, 3085, 4441, 1641, 369, 4490, 2901, 4183, 1506, 2641, 194, 4471, 1071, 813, 2463, 2378, 97, 3746, 1571, 3703, 3713, 1761, 2973, 4328, 981, 2448, 4244, 2327, 4124]",22320,26400,4080,0.4105348029988818,,0.1,0.2,800,5,5,40,50,6,
stochastic_distorted_greedy,"[2107, 4411, 3131, 804, 2459, 2463, 4490, 1641, 3085, 1625, 4532, 97, 3941, 3375, 1506, 2973, 4244, 981, 1761, 3313, 3713, 2641, 4328, 2448, 2604, 3746, 2327, 4124]",21995,26400,4405,0.4091581180036883,,0.05,0.2,800,5,5,40,50,6,
stochastic_distorted_greedy,"[1168, 3198, 1301, 3375, 1338, 943, 2107, 4490, 3248, 3857, 2327, 1071, 1219, 351, 3713, 3878, 4328, 1625, 981, 2641, 4244, 813, 2463, 4376, 1641, 3085, 1761, 3746, 1506, 2448, 4124, 4270]",22855,27200,4345,0.5102851600022404,,0.01,0.2,800,5,5,40,50,6,
stochastic_distorted_greedy,"[4532, 1594, 4231, 4416, 1761, 1568, 4376, 351, 4397, 1338, 3857, 764, 1506, 981, 2327, 1625, 2463, 2979, 1219, 4328, 3131, 813, 3746, 2641, 4244, 3375, 304, 4124, 2448, 4270]",22325,27200,4875,0.5710152659958112,,0.005,0.2,800,5,5,40,50,6,
