alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k,cardinality_constraint,num_of_partitions
cost_scaled_partition_matroid_lazy_greedy,[20],3190,3200,10,0.33027326500450727,,,1,800,5,40,5,50,6,,1,1
baseline_topk_matroid,[20],3190,3200,10,0.2791694479965372,,,1,800,5,40,5,50,6,,1,1
cost_scaled_partition_matroid_lazy_greedy,"[20, 1550]",5540,5600,60,0.32560574200033443,,,1,800,5,40,5,50,6,,1,2
baseline_topk_matroid,"[20, 1629]",4740,4800,60,0.2677491659997031,,,1,800,5,40,5,50,6,,1,2
cost_scaled_partition_matroid_lazy_greedy,"[20, 977, 1581]",7095,7200,105,0.25156403499568114,,,1,800,5,40,5,50,6,,1,3
baseline_topk_matroid,"[20, 1629, 319]",5480,5600,120,0.2288660530030029,,,1,800,5,40,5,50,6,,1,3
cost_scaled_partition_matroid_lazy_greedy,"[20, 284, 1550, 536]",9423,9600,177,0.28417817099398235,,,1,800,5,40,5,50,6,,1,4
baseline_topk_matroid,"[20, 378, 1629, 661]",7035,7200,165,0.22929018800641643,,,1,800,5,40,5,50,6,,1,4
cost_scaled_partition_matroid_lazy_greedy,"[20, 913, 1550, 684, 536]",10198,10400,202,0.2824923640000634,,,1,800,5,40,5,50,6,,1,5
baseline_topk_matroid,"[20, 378, 1629, 818, 536]",8593,8800,207,0.25102964399411576,,,1,800,5,40,5,50,6,,1,5
cost_scaled_partition_matroid_lazy_greedy,"[20, 1098]",5587,5600,13,0.25917171200126177,,,1,800,5,40,5,50,6,,2,1
baseline_topk_matroid,"[20, 1561]",4780,4800,20,0.21996732099796645,,,1,800,5,40,5,50,6,,2,1
cost_scaled_partition_matroid_lazy_greedy,"[20, 1098, 1550, 81]",9497,9600,103,0.26306552800087957,,,1,800,5,40,5,50,6,,2,2
baseline_topk_matroid,"[20, 1561, 1629, 1433]",6290,6400,110,0.22204000099736731,,,1,800,5,40,5,50,6,,2,2
cost_scaled_partition_matroid_lazy_greedy,"[20, 1098, 977, 1550, 1581, 849]",13362,13600,238,0.2469452499935869,,,1,800,5,40,5,50,6,,2,3
