Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy_0.05,"[1252, 1089, 687, 1490, 739, 887, 740, 13, 51, 1128, 1303, 1074, 1400, 1432, 1689, 1011, 1054, 63, 546, 540, 1102, 12, 1178, 1324, 1535, 1319, 503, 325, 410, 1008, 869, 1761, 832]",29823,30400,577,0.11023133699927712,,0.05,0.3,800,5,5,32,50,7,
stochastic_distorted_greedy_0.05,"[1317, 1126, 1303, 648, 1189, 1245, 1384, 1320, 586, 362, 736, 739, 876, 558, 1132, 1313, 1548, 68, 817, 875, 464, 887, 698, 562, 1432, 540, 359, 513, 1510, 123, 1355, 553, 970, 756, 1722, 1697]",31393,32000,607,0.15591636799945266,,0.05,0.4,800,5,5,33,50,7,
stochastic_distorted_greedy_0.05,"[1333, 879, 463, 530, 454, 464, 782, 1173, 1598, 503, 1641, 915, 517, 1192, 1005, 110, 306, 511, 1226, 43, 898, 978, 729, 1070, 353, 1697, 887, 334, 1436, 905, 1506, 1188, 12]",32999,33600,601,0.2386377129951143,,0.05,0.5,800,5,5,34,50,7,
stochastic_distorted_greedy_0.05,"[514, 651, 1287, 9, 718, 1506, 344, 1180, 1598, 1260, 1245, 379, 887, 895, 249, 396, 1722, 1324, 1005, 360, 510, 1543, 953, 1231, 503, 1366, 192, 43, 691, 981, 511, 1432, 123, 1723, 410, 1046]",31383,32000,617,0.3373168730031466,,0.05,0.6,800,5,5,34,50,7,
stochastic_distorted_greedy_0.05,"[817, 1698, 1269, 773, 1562, 866, 530, 511, 1391, 563, 266, 982, 353, 712, 19, 123, 1102, 1054, 570, 1697, 1357, 971, 7, 606, 681, 454, 1423, 152, 1604, 869, 887, 1188, 334]",32930,33600,670,0.315412041003583,,0.05,0.7,800,5,5,35,50,7,
stochastic_distorted_greedy_0.05,"[148, 945, 26, 1407, 1208, 492, 954, 97, 861, 627, 735, 1363, 1506, 746, 256, 1625, 933, 1188, 42, 1651, 1556, 1384, 1249, 500, 1313, 793, 1314, 705, 1421, 590, 408, 1301, 1319, 110, 887]",32942,33600,658,0.38669069300522096,,0.05,0.8,800,5,5,35,50,7,
stochastic_distorted_greedy_0.05,"[133, 428, 271, 415, 401, 597, 155, 450, 438, 258, 877, 715, 413, 36, 242, 151, 515, 573, 12, 569, 922, 1559, 1739, 887, 1231, 1640, 1510, 1253, 1706, 796]",35376,36000,624,0.4572606889996678,,0.05,0.9,800,5,5,35,50,7,
stochastic_distorted_greedy_0.05,"[389, 1753, 1719, 362, 51, 668, 644, 1373, 1187, 571, 267, 6, 1413, 418, 589, 10, 480, 485, 1694, 1637, 719, 970, 1319, 461, 1295, 202]",35464,36000,536,0.5217354350024834,,0.05,1.0,800,5,5,35,50,7,
stochastic_distorted_greedy_0.05,[],0,0,0,0.00029307600198080763,,0.05,0.001,800,0,3,1,50,8,
stochastic_distorted_greedy_0.05,"[652, 641, 110, 1063, 427, 1606, 1310, 917, 606, 881, 903, 1612, 58, 230, 1012, 1721, 1679, 655, 141]",17938,18400,462,0.03402731000096537,,0.05,0.1,800,5,5,24,50,8,
stochastic_distorted_greedy_0.05,"[753, 1454, 141, 1266, 1507, 1582, 1723, 1195, 32, 629, 887, 910, 846, 989, 655, 230, 1335, 1008, 747, 12, 1619, 1161, 1288, 745]",23463,24000,537,0.12262523399840575,,0.05,0.2,800,5,5,28,50,8,
stochastic_distorted_greedy_0.05,"[1115, 1107, 1746, 652, 1335, 1306, 815, 1191, 644, 337, 1075, 933, 655, 182, 388, 385, 444, 540, 877, 169, 414, 368, 859, 1011, 745, 1319, 477, 849, 693, 1133, 1221, 719, 629, 887]",27997,28800,803,0.13613563399849227,,0.05,0.3,800,5,5,31,50,8,
stochastic_distorted_greedy_0.05,"[1730, 519, 236, 1119, 1297, 879, 429, 248, 1369, 1191, 75, 1102, 1015, 847, 747, 472, 1552, 488, 1014, 1608, 832, 1046, 706, 1008, 693, 1346, 264, 359, 629, 793, 110]",29800,30400,600,0.22578329400130315,,0.05,0.4,800,5,5,32,50,8,
stochastic_distorted_greedy_0.05,"[1599, 1315, 641, 1065, 149, 887, 553, 1072, 1341, 391, 890, 837, 815, 1597, 1014, 1607, 525, 1625, 393, 629, 238, 1002, 590, 258, 1270, 858, 793, 1008, 1729, 857, 849, 1391, 796]",32903,33600,697,0.2316313740011537,,0.05,0.5,800,5,5,34,50,8,
stochastic_distorted_greedy_0.05,"[1028, 320, 538, 576, 1183, 1219, 416, 1012, 1678, 544, 651, 257, 663, 895, 256, 1740, 749, 1465, 1103, 796, 1618, 37, 1041, 720, 1231, 462, 1759, 970, 334, 1608, 1179, 1604, 1235]",34488,35200,712,0.2559601009998005,,0.05,0.6,800,5,5,35,50,8,
stochastic_distorted_greedy_0.05,"[766, 1268, 1715, 365, 881, 908, 80, 1376, 1180, 1607, 1431, 853, 1294, 1559, 1005, 309, 430, 663, 741, 821, 1041, 306, 43, 547, 669, 1562, 796, 366, 256, 182, 1288, 991, 894, 970, 887, 1235]",33710,34400,690,0.3505629150022287,,0.05,0.7,800,5,5,35,50,8,
stochastic_distorted_greedy_0.05,"[1257, 1569, 66, 1032, 496, 191, 1352, 580, 111, 1005, 1540, 987, 588, 603, 983, 678, 945, 912, 882, 536, 576, 629, 680, 714, 589, 1732, 596, 849, 905, 971, 837, 1255, 453, 1319, 832, 1687]",35267,36000,733,0.4060832660034066,,0.05,0.8,800,5,5,35,50,8,
stochastic_distorted_greedy_0.05,"[1000, 1333, 1540, 1648, 286, 475, 1393, 64, 923, 172, 1248, 663, 1561, 465, 1363, 971, 610, 821, 654, 340, 641, 772, 138, 1687, 849, 869, 832]",35401,36000,599,0.5501386640025885,,0.05,0.9,800,5,5,35,50,8,
stochastic_distorted_greedy_0.05,"[904, 232, 50, 1440, 1644, 1276, 1378, 1176, 451, 1635, 577, 1127, 527, 337, 385, 1715, 1600, 1501, 55, 214, 1604, 706, 536, 1706, 366, 425, 1227, 949, 862]",34512,35200,688,0.670312261005165,,0.05,1.0,800,5,5,35,50,8,
stochastic_distorted_greedy_0.05,[],0,0,0,0.00032171300699701533,,0.05,0.001,800,0,0,1,50,9,
stochastic_distorted_greedy_0.05,"[207, 1443, 1254, 808, 1107, 1618, 1004, 1545, 200, 510, 880, 974, 1543, 1636, 1693, 1526, 345, 1486, 1251, 1465]",17988,18400,412,0.037447041999257635,,0.05,0.1,800,5,5,25,50,9,
