alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
greedy,[687],3190,3200,10,0.019457123999018222,,,0.4,800,5,40,5,50,6,1
greedy,"[687, 37, 990, 287, 223]",13461,13600,139,0.10465517302509397,,,0.4,800,5,40,5,50,6,5
greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138]",21405,21600,195,0.2160392939695157,,,0.4,800,5,40,5,50,6,10
greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687]",25390,25600,210,0.2769341740058735,,,0.4,800,5,40,5,50,6,15
greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687, 31, 1567, 784, 584, 832]",29357,29600,243,0.33210551203228533,,,0.4,800,5,40,5,50,6,20
greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687, 31, 1567, 784, 584, 832, 20, 169, 1314, 1391, 1175]",33305,33600,295,0.4190209259977564,,,0.4,800,5,40,5,50,6,25
greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687, 31, 1567, 784, 584, 832, 20, 169, 1314, 1391, 1175, 1231, 359, 12, 1655, 1694]",37190,37600,410,0.5123053829884157,,,0.4,800,5,40,5,50,6,30
greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687, 31, 1567, 784, 584, 832, 20, 169, 1314, 1391, 1175, 1231, 359, 12, 1655, 1694, 152]",37955,38400,445,0.6400468529900536,,,0.4,800,5,40,5,50,6,35
greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687, 31, 1567, 784, 584, 832, 20, 169, 1314, 1391, 1175, 1231, 359, 12, 1655, 1694, 152]",37955,38400,445,0.672549634007737,,,0.4,800,5,40,5,50,6,40
greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687, 31, 1567, 784, 584, 832, 20, 169, 1314, 1391, 1175, 1231, 359, 12, 1655, 1694, 152]",37955,38400,445,0.7775760929798707,,,0.4,800,5,40,5,50,6,45
greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687, 31, 1567, 784, 584, 832, 20, 169, 1314, 1391, 1175, 1231, 359, 12, 1655, 1694, 152]",37955,38400,445,0.8649633229942992,,,0.4,800,5,40,5,50,6,50
greedy,[20],3190,3200,10,0.03333384596044198,,,1.0,800,5,40,5,50,6,1
greedy,"[20, 1098, 858, 913, 1309]",12744,12800,56,0.20351049199234694,,,1.0,800,5,40,5,50,6,5
greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408]",20715,20800,85,0.451509503996931,,,1.0,800,5,40,5,50,6,10
greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 448, 1255, 1561, 712]",28662,28800,138,0.6317371329641901,,,1.0,800,5,40,5,50,6,15
greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 448, 1255, 1561, 712, 580, 772, 1687, 229, 1298]",32638,32800,162,0.8149008009932004,,,1.0,800,5,40,5,50,6,20
greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 448, 1255, 1561, 712, 580, 772, 1687, 229, 1298, 220, 253, 514, 1197, 1303]",36588,36800,212,1.0627164790057577,,,1.0,800,5,40,5,50,6,25
greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 448, 1255, 1561, 712, 580, 772, 1687, 229, 1298, 220, 253, 514, 1197, 1303, 592, 396, 862, 110]",39719,40000,281,1.3048430139897391,,,1.0,800,5,40,5,50,6,30
