alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy,"[1215, 584]",3850,4000,150,0.0025038960011443123,,0.1,0.001,800,5,40,5,50,6,
stochastic_distorted_greedy,"[584, 1215]",3850,4000,150,0.0013324280007509515,,0.05,0.001,800,5,40,5,50,6,
stochastic_distorted_greedy,"[1215, 584]",3850,4000,150,0.001488166002673097,,0.01,0.001,800,5,40,5,50,6,
stochastic_distorted_greedy,"[1215, 584]",3850,4000,150,0.0014638830034527928,,0.005,0.001,800,5,40,5,50,6,
baseline_topk,"[1215, 584]",3850,4000,150,0.0005980479982099496,,,0.001,800,5,40,5,50,6,
stochastic_distorted_greedy,"[3077, 1571, 1805, 103, 1335, 3229, 3160, 2987, 2827, 222, 3054, 1215, 1159, 512, 584, 3146, 212, 3427, 3699, 1663, 4516, 2757, 2669, 3364]",21019,24000,2981,0.18324522599868942,,0.1,0.1,800,5,40,5,50,6,
stochastic_distorted_greedy,"[3145, 212, 855, 1335, 3737, 1571, 3585, 825, 3427, 1381, 1098, 3689, 2750, 3699, 297, 4532, 1805, 4397, 222, 2757, 1663, 463, 3229, 3054, 3364, 2669]",20432,24000,3568,0.18475818699516822,,0.05,0.1,800,5,40,5,50,6,
stochastic_distorted_greedy,"[2987, 382, 3050, 1215, 3229, 3427, 1098, 4532, 212, 222, 1658, 1805, 2669, 297, 3737, 4397, 3160, 2750, 3054, 2757, 3699, 1571, 1335, 463, 1663, 3364]",19781,24000,4219,0.36452753499906976,,0.01,0.1,800,5,40,5,50,6,
stochastic_distorted_greedy,"[1448, 2705, 776, 3160, 338, 193, 1805, 4015, 3585, 3146, 825, 3054, 212, 3870, 222, 1984, 2750, 3427, 3699, 2669, 1571, 2757, 3229, 1335, 4516, 3364]",20255,23200,2945,0.2869894289979129,,0.005,0.1,800,5,40,5,50,6,
baseline_topk,"[1805, 3755, 297, 1335, 463, 1658, 222, 1661, 3791, 1015, 212, 3054, 712, 1663, 3364, 2750, 3229, 3427, 3699, 2987, 2669, 1571, 2757, 4270]",20739,24800,4061,0.050950438002473675,,,0.1,800,5,40,5,50,6,
stochastic_distorted_greedy,"[825, 2892, 2779, 369, 3624, 2901, 4561, 923, 1506, 2641, 763, 194, 4414, 4471, 4499, 1071, 776, 2994, 4341, 3447, 97, 3703, 297, 1999, 3785, 2059, 3713, 1761, 981, 2327, 4563]",23120,27200,4080,0.4140755759945023,,0.1,0.2,800,5,40,5,50,6,
stochastic_distorted_greedy,"[2107, 872, 1650, 1335, 3131, 4188, 30, 1999, 3258, 3727, 1625, 74, 297, 2979, 4532, 97, 3941, 3791, 1506, 981, 1761, 3713, 776, 2641, 4414, 3785, 4563, 1972, 220, 2327, 4561]",23466,27200,3734,0.5255010289984057,,0.05,0.2,800,5,40,5,50,6,
stochastic_distorted_greedy,"[1168, 2162, 1886, 2164, 4539, 4015, 943, 2641, 500, 194, 1334, 776, 2327, 1071, 2901, 1219, 4416, 3446, 2473, 3878, 2059, 981, 4414, 297, 2994, 4376, 4188, 1761, 3785, 1506, 4563, 4561]",23170,27200,4030,0.5754001949972007,,0.01,0.2,800,5,40,5,50,6,
stochastic_distorted_greedy,"[3196, 3878, 2346, 1761, 4376, 3624, 3248, 74, 3857, 3785, 569, 1445, 1506, 981, 2327, 1625, 2994, 763, 297, 2979, 220, 1219, 4561, 3131, 4056, 4416, 2641, 2931, 4414, 4563]",23846,27200,3354,0.6788360299979104,,0.005,0.2,800,5,40,5,50,6,
baseline_topk,"[1625, 1219, 3791, 981, 30, 929, 3755, 3785, 220, 1999, 2327, 2931, 97, 1761, 2641, 4341, 4563, 2994, 3878, 1506, 3857, 1977, 297, 763, 4561]",24281,27200,2919,0.11022122299618786,,,0.2,800,5,40,5,50,6,
stochastic_distorted_greedy,"[1818, 1895, 623, 2949, 384, 999, 1492, 2870, 732, 168, 468, 3146, 2463, 2536, 1804, 4420, 2712, 4388, 2910, 4338, 2176, 222, 1079, 175, 1977, 1622, 1030, 3791, 2804, 863, 2955]",25445,28000,2555,0.6889676489954581,,0.1,0.3,800,5,40,5,50,6,
stochastic_distorted_greedy,"[1124, 3747, 1750, 1219, 260, 1669, 3704, 2354, 1895, 1547, 2463, 863, 4341, 1579, 2032, 3791, 943, 4346, 4337, 2804, 175, 2176, 1030, 3146, 2910, 1079, 4306]",25225,28000,2775,0.7305418190007913,,0.05,0.3,800,5,40,5,50,6,
stochastic_distorted_greedy,"[228, 2566, 2783, 2378, 945, 2548, 3704, 833, 3301, 4337, 1678, 1822, 1219, 1121, 4346, 2122, 3345, 2536, 4218, 1030, 2032, 4388, 592, 175, 3146, 3747, 2804, 2176, 3791, 863, 1079, 2955, 4306]",24585,28800,4215,0.8859305979931378,,0.01,0.3,800,5,40,5,50,6,
stochastic_distorted_greedy,"[2760, 2296, 3208, 2008, 4265, 1231, 2848, 876, 2799, 446, 3704, 2581, 732, 3742, 4136, 1622, 222, 3747, 4388, 623, 2804, 3791, 2463, 2910, 2176, 1030, 3146, 1079, 863, 175, 2955, 4306]",25325,28800,3475,0.956396104003943,,0.005,0.3,800,5,40,5,50,6,
baseline_topk,"[1124, 4346, 2815, 1201, 1219, 1895, 2032, 2804, 3041, 3146, 3791, 502, 4337, 833, 2463, 168, 446, 1774, 1977, 1030, 222, 2176, 175, 1079, 863, 2955, 4306]",26135,28800,2665,0.16684554499806836,,,0.3,800,5,40,5,50,6,
stochastic_distorted_greedy,"[1650, 1327, 1213, 4529, 2459, 336, 2804, 4442, 3250, 1113, 3885, 4382, 4104, 4533, 1625, 4323, 1968, 2770, 4443, 4471, 4482, 1481, 3215, 4199, 2157, 225, 3787, 318, 3937, 2716, 92, 3092, 2198, 721, 975, 2626, 2448, 1604, 3041]",28207,32800,4593,1.1462942740035942,,0.1,0.4,800,5,40,5,50,6,
