alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
distorted_greedy,[463],2395,2400,5,0.016975966980680823,,,0.4,800,5,5,33,50,6,1
distorted_greedy,"[463, 1679, 1579, 221, 798]",10372,10400,28,0.11271079792641103,,,0.4,800,5,5,33,50,6,5
distorted_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616]",18325,18400,75,0.2146516579668969,,,0.4,800,5,5,33,50,6,10
distorted_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192]",23072,23200,128,0.2917775399982929,,,0.4,800,5,5,33,50,6,15
distorted_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735]",27024,27200,176,0.3932595499791205,,,0.4,800,5,5,33,50,6,20
distorted_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694]",30919,31200,281,0.4811557689681649,,,0.4,800,5,5,33,50,6,25
distorted_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694, 152]",31684,32000,316,0.6744865148793906,,,0.4,800,5,5,33,50,6,30
distorted_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694, 152]",31684,32000,316,0.8592598608229309,,,0.4,800,5,5,33,50,6,35
distorted_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694, 152]",31684,32000,316,1.0289986769203097,,,0.4,800,5,5,33,50,6,40
distorted_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694, 152]",31684,32000,316,1.3794476890470833,,,0.4,800,5,5,33,50,6,45
distorted_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694, 152]",31684,32000,316,1.3127180319279432,,,0.4,800,5,5,33,50,6,50
stochastic_distorted_greedy,[463],2395,2400,5,0.018660897854715586,,0.01,0.4,800,5,5,33,50,6,1
stochastic_distorted_greedy,"[463, 1679, 1579, 784, 221]",10370,10400,30,0.07618964998982847,,0.01,0.4,800,5,5,33,50,6,5
stochastic_distorted_greedy,"[1579, 1679, 741, 793, 477, 784, 1580, 798, 152, 1631]",18305,18400,95,0.09818665590137243,,0.01,0.4,800,5,5,33,50,6,10
stochastic_distorted_greedy,"[1756, 1679, 1579, 116, 687, 798, 1203, 424, 1138, 152, 1684, 793, 221, 1580, 728]",23016,23200,184,0.09810856496915221,,0.01,0.4,800,5,5,33,50,6,15
stochastic_distorted_greedy,"[1756, 1408, 1731, 524, 1684, 784, 798, 733, 616, 1580, 1293, 793, 1640, 477, 1030, 1192, 357, 649, 728, 1303]",26200,26400,200,0.12089041690342128,,0.01,0.4,800,5,5,33,50,6,20
stochastic_distorted_greedy,"[1679, 793, 1291, 477, 784, 196, 432, 1731, 524, 616, 1640, 728, 1408, 649, 20, 1192, 798, 1406, 927, 263, 734, 1580, 122, 596, 1539]",29302,29600,298,0.11252474994398654,,0.01,0.4,800,5,5,33,50,6,25
stochastic_distorted_greedy,"[1370, 1580, 1169, 1753, 1731, 616, 524, 1408, 584, 741, 263, 734, 800, 1192, 477, 798, 394, 1380, 729, 1694, 1640, 174, 1739, 735, 1540, 122]",31651,32000,349,0.10944501287303865,,0.01,0.4,800,5,5,33,50,6,30
stochastic_distorted_greedy,"[1408, 429, 488, 616, 729, 52, 741, 1580, 531, 1127, 1641, 590, 524, 1553, 584, 263, 1070, 20, 735, 1539, 122, 1406, 256, 1104, 1739, 152, 356]",30760,31200,440,0.10158824594691396,,0.01,0.4,800,5,5,33,50,6,35
stochastic_distorted_greedy,"[1408, 137, 1756, 1029, 1137, 524, 989, 1693, 729, 1684, 1579, 152, 1580, 974, 734, 1192, 457, 1380, 116, 1212, 741, 1640, 735, 394, 122, 1655, 1540, 1694]",31613,32000,387,0.13967313012108207,,0.01,0.4,800,5,5,33,50,6,40
stochastic_distorted_greedy,"[1137, 741, 793, 784, 1408, 1580, 974, 477, 1230, 1192, 616, 394, 1731, 734, 122, 1339, 457, 1684, 1380, 1540, 735, 356, 1655, 174]",30902,31200,298,0.14022631105035543,,0.01,0.4,800,5,5,33,50,6,45
stochastic_distorted_greedy,"[544, 1579, 1671, 1408, 729, 1631, 1580, 196, 1485, 616, 1229, 1026, 1192, 735, 800, 734, 1539, 263, 268, 1030, 356, 357, 1133, 600, 122, 152, 1694, 1655]",31574,32000,426,0.10703650093637407,,0.01,0.4,800,5,5,33,50,6,50
cost_scaled_greedy,[463],2395,2400,5,0.014069364871829748,,,0.4,800,5,5,33,50,6,1
cost_scaled_greedy,"[463, 1679, 1579, 221, 798]",10372,10400,28,0.09304842306300998,,,0.4,800,5,5,33,50,6,5
cost_scaled_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616]",18325,18400,75,0.20310364104807377,,,0.4,800,5,5,33,50,6,10
cost_scaled_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192]",23072,23200,128,0.28163032699376345,,,0.4,800,5,5,33,50,6,15
cost_scaled_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735]",27024,27200,176,0.4027110349852592,,,0.4,800,5,5,33,50,6,20
cost_scaled_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694]",30919,31200,281,0.4359921340364963,,,0.4,800,5,5,33,50,6,25
cost_scaled_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694, 152]",31684,32000,316,0.5841028429567814,,,0.4,800,5,5,33,50,6,30
cost_scaled_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694, 152]",31684,32000,316,0.6391603969968855,,,0.4,800,5,5,33,50,6,35
cost_scaled_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694, 152]",31684,32000,316,0.8552017700858414,,,0.4,800,5,5,33,50,6,40
cost_scaled_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694, 152]",31684,32000,316,1.035235809860751,,,0.4,800,5,5,33,50,6,45
cost_scaled_greedy,"[463, 1679, 1579, 221, 798, 784, 741, 687, 1580, 616, 1684, 1408, 584, 793, 1192, 1640, 20, 649, 734, 735, 1303, 122, 1539, 1655, 1694, 152]",31684,32000,316,0.8997668710071594,,,0.4,800,5,5,33,50,6,50
cost_scaled_lazy_greedy,[463],2395,2400,5,0.011304466053843498,,,0.4,800,5,5,33,50,6,1
cost_scaled_lazy_greedy,"[463, 1679, 1579, 221, 798]",10372,10400,28,0.012148922076448798,,,0.4,800,5,5,33,50,6,5
