alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k,cardinality_constraint,num_of_partitions
partition_matroid_greedy,"[1089, 1139, 52, 106, 684, 6, 454, 1147, 536, 36]",24398,24800,402,1.538164959056303,,,1,800,5,5,35,50,6,,2,5
cost_scaled_partition_matroid_greedy,"[1089, 1139, 52, 106, 684, 6, 454, 1147, 536, 36]",24398,24800,402,1.35917226690799,,,1,800,5,5,35,50,6,,2,5
cost_scaled_partition_matroid_lazy_greedy,"[1089, 1139, 52, 106, 684, 6, 454, 1147, 536, 36]",24398,24800,402,0.2795613259077072,,,1,800,5,5,35,50,6,,2,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 52, 106, 684, 6, 454, 1147, 536, 36]",24398,24800,402,0.22322747693397105,,,1,800,5,5,35,50,6,,2,5
partition_matroid_greedy,"[1089, 1139, 1413]",11989,12000,11,1.316208072938025,,,1,800,5,5,35,50,6,,3,1
cost_scaled_partition_matroid_greedy,"[1089, 1139, 1413]",11989,12000,11,1.3111506381537765,,,1,800,5,5,35,50,6,,3,1
cost_scaled_partition_matroid_lazy_greedy,"[1089, 1139, 1413]",11989,12000,11,0.2822691260371357,,,1,800,5,5,35,50,6,,3,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413]",11989,12000,11,0.2427664459683001,,,1,800,5,5,35,50,6,,3,1
partition_matroid_greedy,"[1089, 1139, 1413, 1315, 1270, 32]",19861,20000,139,1.2855683739762753,,,1,800,5,5,35,50,6,,3,2
cost_scaled_partition_matroid_greedy,"[1089, 1139, 1413, 1315, 1270, 32]",19861,20000,139,1.5178495880682021,,,1,800,5,5,35,50,6,,3,2
cost_scaled_partition_matroid_lazy_greedy,"[1089, 1139, 1413, 1315, 1270, 32]",19861,20000,139,0.2885875189676881,,,1,800,5,5,35,50,6,,3,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 1315, 1270, 32]",19861,20000,139,0.23633429710753262,,,1,800,5,5,35,50,6,,3,2
partition_matroid_greedy,"[1089, 1139, 1413, 110, 829, 1539, 1158, 488, 1614]",22928,23200,272,1.6721261451020837,,,1,800,5,5,35,50,6,,3,3
cost_scaled_partition_matroid_greedy,"[1089, 1139, 1413, 110, 829, 1539, 1158, 488, 1614]",22928,23200,272,1.3788997780065984,,,1,800,5,5,35,50,6,,3,3
cost_scaled_partition_matroid_lazy_greedy,"[1089, 1139, 1413, 110, 829, 1539, 1158, 488, 1614]",22928,23200,272,0.2842720760963857,,,1,800,5,5,35,50,6,,3,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 110, 829, 1539, 1158, 488, 1614]",22928,23200,272,0.20422465004958212,,,1,800,5,5,35,50,6,,3,3
partition_matroid_greedy,"[1089, 1139, 1413, 106, 516, 1309, 1152, 32, 371, 1516, 536, 2]",28282,28800,518,1.4410602319985628,,,1,800,5,5,35,50,6,,3,4
cost_scaled_partition_matroid_greedy,"[1089, 1139, 1413, 106, 516, 1309, 1152, 32, 371, 1516, 536, 2]",28282,28800,518,1.4192814098205417,,,1,800,5,5,35,50,6,,3,4
cost_scaled_partition_matroid_lazy_greedy,"[1089, 1139, 1413, 106, 516, 1309, 1152, 32, 371, 1516, 536, 2]",28282,28800,518,0.27868178207427263,,,1,800,5,5,35,50,6,,3,4
