Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k,cardinality_constraint,num_of_partitions
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 516, 1309, 1152, 32, 371, 1516, 536, 2]",28282,28800,518,0.18808200396597385,,,1,800,5,5,35,50,6,,3,4
partition_matroid_greedy,"[1089, 1139, 1413, 106, 235, 1036, 252, 626, 1105, 454, 44, 471, 536, 348]",29077,29600,523,1.6184726529754698,,,1,800,5,5,35,50,6,,3,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 235, 1036, 252, 626, 1105, 454, 44, 471, 536, 348]",29077,29600,523,0.2257721619680524,,,1,800,5,5,35,50,6,,3,5
partition_matroid_greedy,"[1089, 1139, 1413, 485]",15184,15200,16,1.4212704389356077,,,1,800,5,5,35,50,6,,4,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485]",15184,15200,16,0.24986296892166135,,,1,800,5,5,35,50,6,,4,1
partition_matroid_greedy,"[1089, 1139, 1413, 485, 1315, 1270, 32, 371]",24616,24800,184,1.3401220450177789,,,1,800,5,5,35,50,6,,4,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 1315, 1270, 32, 371]",24616,24800,184,0.18957934505306184,,,1,800,5,5,35,50,6,,4,2
partition_matroid_greedy,"[1089, 1139, 1413, 485, 110, 829, 1539, 14, 488, 1614, 480, 849]",27598,28000,402,1.6483688149601219,,,1,800,5,5,35,50,6,,4,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 110, 829, 1539, 14, 488, 1614, 480, 849]",27598,28000,402,0.18210547417402267,,,1,800,5,5,35,50,6,,4,3
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 1309, 110, 1539, 371, 1152, 899, 426, 1516, 536, 2]",32220,32800,580,1.5280410039704293,,,1,800,5,5,35,50,6,,4,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 1309, 110, 1539, 371, 1152, 899, 426, 1516, 536, 2]",32220,32800,580,0.1619820180349052,,,1,800,5,5,35,50,6,,4,4
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 1036, 1309, 110, 626, 1105, 776, 41, 454, 1045, 1516, 348]",33065,33600,535,2.007786463946104,,,1,800,5,5,35,50,6,,4,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 1036, 1309, 110, 626, 1105, 776, 41, 454, 1045, 1516, 348]",33065,33600,535,0.14917871193028984,,,1,800,5,5,35,50,6,,4,5
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106]",18364,18400,36,1.649899112060666,,,1,800,5,5,35,50,6,,5,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106]",18364,18400,36,0.2146781887859106,,,1,800,5,5,35,50,6,,5,1
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 32, 1315, 371, 1270, 1147]",26946,27200,254,1.5434519909322262,,,1,800,5,5,35,50,6,,5,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 32, 1315, 371, 1270, 1147]",26946,27200,254,0.1628147668670863,,,1,800,5,5,35,50,6,,5,2
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 110, 1539, 747, 1541, 1572, 488, 849, 536, 348]",30677,31200,523,1.880676745204255,,,1,800,5,5,35,50,6,,5,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 110, 1539, 747, 1541, 1572, 488, 849, 536, 348]",30677,31200,523,0.19197874004021287,,,1,800,5,5,35,50,6,,5,3
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 149, 312, 371, 899, 426, 1270, 1607, 536]",33970,34400,430,1.645464027998969,,,1,800,5,5,35,50,6,,5,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 149, 312, 371, 899, 426, 1270, 1607, 536]",33970,34400,430,0.15105527103878558,,,1,800,5,5,35,50,6,,5,4
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 386, 715, 776, 41, 608, 988, 1657, 454]",33280,33600,320,2.05410376819782,,,1,800,5,5,35,50,6,,5,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 386, 715, 776, 41, 608, 988, 1657, 454]",33280,33600,320,0.1446710890159011,,,1,800,5,5,35,50,6,,5,5
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701]",20754,20800,46,1.6805475619621577,,,1,800,5,5,35,50,6,,6,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701]",20754,20800,46,0.21887067309580746,,,1,800,5,5,35,50,6,,6,1
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1315, 371, 1270, 1147, 426, 1607]",28501,28800,299,1.4740135208703578,,,1,800,5,5,35,50,6,,6,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1315, 371, 1270, 1147, 426, 1607]",28501,28800,299,0.1532362848520279,,,1,800,5,5,35,50,6,,6,2
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 110, 747, 1541, 1572, 1152, 577, 849, 536, 348]",32283,32800,517,1.7820937500800935,,,1,800,5,5,35,50,6,,6,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 110, 747, 1541, 1572, 1152, 577, 849, 536, 348]",32283,32800,517,0.14104149793274698,,,1,800,5,5,35,50,6,,6,3
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 312, 1302, 430, 899, 371, 1270, 1045]",34079,34400,321,2.4615661529824138,,,1,800,5,5,35,50,6,,6,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 312, 1302, 430, 899, 371, 1270, 1045]",34079,34400,321,0.15022574993781745,,,1,800,5,5,35,50,6,,6,4
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 715, 796, 122, 776, 41, 608, 1270]",34130,34400,270,5.058453635079786,,,1,800,5,5,35,50,6,,6,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 715, 796, 122, 776, 41, 608, 1270]",34130,34400,270,0.12667389307171106,,,1,800,5,5,35,50,6,,6,5
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309]",23134,23200,66,1.4201708610635249,,,1,800,5,5,35,50,6,,7,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309]",23134,23200,66,0.1901215009856969,,,1,800,5,5,35,50,6,,7,1
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 1315, 371, 1270, 1147, 426, 1607, 1045]",31631,32000,369,1.6781596338842064,,,1,800,5,5,35,50,6,,7,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 1315, 371, 1270, 1147, 426, 1607, 1045]",31631,32000,369,0.13819101708941162,,,1,800,5,5,35,50,6,,7,2
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 1541, 1572, 1152, 577, 14, 199, 536]",33243,33600,357,1.7000612118281424,,,1,800,5,5,35,50,6,,7,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 1541, 1572, 1152, 577, 14, 199, 536]",33243,33600,357,0.1303423650097102,,,1,800,5,5,35,50,6,,7,3
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 312, 430, 1252, 86, 371, 1045]",34128,34400,272,2.859711355995387,,,1,800,5,5,35,50,6,,7,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 312, 430, 1252, 86, 371, 1045]",34128,34400,272,0.1352489518467337,,,1,800,5,5,35,50,6,,7,4
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 796, 903, 122, 702, 608]",34204,34400,196,3.959017604822293,,,1,800,5,5,35,50,6,,7,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 796, 903, 122, 702, 608]",34204,34400,196,0.1177721640560776,,,1,800,5,5,35,50,6,,7,5
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110]",25509,25600,91,1.687855154974386,,,1,800,5,5,35,50,6,,8,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110]",25509,25600,91,0.29257202497683465,,,1,800,5,5,35,50,6,,8,1
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 371, 1152, 899, 426, 721, 1607, 1045, 1516]",33112,33600,488,2.1988512510433798,,,1,800,5,5,35,50,6,,8,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 371, 1152, 899, 426, 721, 1607, 1045, 1516]",33112,33600,488,0.15468076197430491,,,1,800,5,5,35,50,6,,8,2
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 1572, 1152, 577, 14, 199, 353]",33335,33600,265,6.103521186159925,,,1,800,5,5,35,50,6,,8,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 1572, 1152, 577, 14, 199, 353]",33335,33600,265,0.1255361819639802,,,1,800,5,5,35,50,6,,8,3
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 430, 1252, 86, 142, 353]",34179,34400,221,2.4147179650608455,,,1,800,5,5,35,50,6,,8,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 430, 1252, 86, 142, 353]",34179,34400,221,0.11682541691698135,,,1,800,5,5,35,50,6,,8,4
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 903, 122, 702, 862, 353]",34995,35200,205,4.168152692960575,,,1,800,5,5,35,50,6,,8,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 903, 122, 702, 862, 353]",34995,35200,205,0.1367785029578954,,,1,800,5,5,35,50,6,,8,5
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376]",27104,27200,96,1.6565501599106938,,,1,800,5,5,35,50,6,,9,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376]",27104,27200,96,0.16911902092397213,,,1,800,5,5,35,50,6,,9,1
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 371, 1152, 899, 426, 1607, 1045]",33247,33600,353,2.2829291769303377,,,1,800,5,5,35,50,6,,9,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 371, 1152, 899, 426, 1607, 1045]",33247,33600,353,0.13522483501583338,,,1,800,5,5,35,50,6,,9,2
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 1152, 14, 146, 199, 353]",33349,33600,251,6.463864003075288,,,1,800,5,5,35,50,6,,9,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 1152, 14, 146, 199, 353]",33349,33600,251,0.12104988191276787,,,1,800,5,5,35,50,6,,9,3
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 903, 430, 1252, 353]",34204,34400,196,10.982302220072595,,,1,800,5,5,35,50,6,,9,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 903, 430, 1252, 353]",34204,34400,196,0.11204608506523073,,,1,800,5,5,35,50,6,,9,4
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 903, 1273, 702, 862, 353]",35008,35200,192,15.823393166065214,,,1,800,5,5,35,50,6,,9,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 903, 1273, 702, 862, 353]",35008,35200,192,0.10448550502769648,,,1,800,5,5,35,50,6,,9,5
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20]",28694,28800,106,1.521989556029439,,,1,800,5,5,35,50,6,,10,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20]",28694,28800,106,0.19667816790752116,,,1,800,5,5,35,50,6,,10,1
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 1152, 899, 371, 426, 1045]",33282,33600,318,2.7879078967962414,,,1,800,5,5,35,50,6,,10,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 1152, 899, 371, 426, 1045]",33282,33600,318,0.15053391084074974,,,1,800,5,5,35,50,6,,10,2
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 14, 146, 199, 353, 1270]",34140,34400,260,6.99470365094021,,,1,800,5,5,35,50,6,,10,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 14, 146, 199, 353, 1270]",34140,34400,260,0.30668228212744003,,,1,800,5,5,35,50,6,,10,3
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 903, 1273, 1252, 353]",34220,34400,180,12.038513182895258,,,1,800,5,5,35,50,6,,10,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 903, 1273, 1252, 353]",34220,34400,180,0.13580274186097085,,,1,800,5,5,35,50,6,,10,4
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 903, 1273, 1465, 862, 353]",35021,35200,179,17.47822019108571,,,1,800,5,5,35,50,6,,10,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 592, 903, 1273, 1465, 862, 353]",35021,35200,179,0.10485748806968333,,,1,800,5,5,35,50,6,,10,5
partition_matroid_greedy,[1089],3998,4000,2,1.1833945610560477,,,1,800,5,5,35,50,7,,1,1
cost_scaled_partition_matroid_scaled_lazy_greedy,[1089],3998,4000,2,0.30171362101100385,,,1,800,5,5,35,50,7,,1,1
partition_matroid_greedy,"[1089, 348]",7873,8000,127,1.5245428038761017,,,1,800,5,5,35,50,7,,1,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 348]",7873,8000,127,0.2815157580189407,,,1,800,5,5,35,50,7,,1,2
partition_matroid_greedy,"[1089, 891, 33]",11108,11200,92,1.3571185700129718,,,1,800,5,5,35,50,7,,1,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 891, 33]",11108,11200,92,0.285462646977976,,,1,800,5,5,35,50,7,,1,3
partition_matroid_greedy,"[1089, 143, 1315, 2]",13420,13600,180,1.2791940791066736,,,1,800,5,5,35,50,7,,1,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 143, 1315, 2]",13420,13600,180,0.2455084058456123,,,1,800,5,5,35,50,7,,1,4
partition_matroid_greedy,"[1089, 52, 191, 898, 2]",16583,16800,217,1.5615414280910045,,,1,800,5,5,35,50,7,,1,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 52, 191, 898, 2]",16583,16800,217,0.2299273870885372,,,1,800,5,5,35,50,7,,1,5
partition_matroid_greedy,"[1089, 1139]",7995,8000,5,1.2849509730003774,,,1,800,5,5,35,50,7,,2,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139]",7995,8000,5,0.29272494721226394,,,1,800,5,5,35,50,7,,2,1
partition_matroid_greedy,"[1089, 1139, 348, 1315]",15032,15200,168,1.354483539937064,,,1,800,5,5,35,50,7,,2,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 348, 1315]",15032,15200,168,0.27122980216518044,,,1,800,5,5,35,50,7,,2,2
partition_matroid_greedy,"[1089, 1139, 891, 53, 33, 1158]",20610,20800,190,1.5583429529797286,,,1,800,5,5,35,50,7,,2,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 891, 53, 33, 1158]",20610,20800,190,0.20161656010895967,,,1,800,5,5,35,50,7,,2,3
partition_matroid_greedy,"[1089, 1139, 143, 106, 33, 1556, 36, 2]",21990,22400,410,1.2582467100583017,,,1,800,5,5,35,50,7,,2,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 143, 106, 33, 1556, 36, 2]",21990,22400,410,0.2150192109402269,,,1,800,5,5,35,50,7,,2,4
partition_matroid_greedy,"[1089, 1139, 52, 106, 33, 684, 802, 1147, 36, 2]",25960,26400,440,1.290232507977635,,,1,800,5,5,35,50,7,,2,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 52, 106, 33, 684, 802, 1147, 36, 2]",25960,26400,440,0.18629032210446891,,,1,800,5,5,35,50,7,,2,5
partition_matroid_greedy,"[1089, 1139, 1413]",11989,12000,11,1.452671041013673,,,1,800,5,5,35,50,7,,3,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413]",11989,12000,11,0.2405395950190723,,,1,800,5,5,35,50,7,,3,1
partition_matroid_greedy,"[1089, 1139, 1413, 1315, 33, 500]",20646,20800,154,1.3410078389570117,,,1,800,5,5,35,50,7,,3,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 1315, 33, 500]",20646,20800,154,0.21976335998624566,,,1,800,5,5,35,50,7,,3,2
partition_matroid_greedy,"[1089, 1139, 1413, 53, 33, 577, 1366, 998, 1158]",25320,25600,280,1.3335951969493178,,,1,800,5,5,35,50,7,,3,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 53, 33, 577, 1366, 998, 1158]",25320,25600,280,0.1840713231358677,,,1,800,5,5,35,50,7,,3,3
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33, 516, 684, 371, 1147, 36, 2, 348]",28219,28800,581,1.5795050540473312,,,1,800,5,5,35,50,7,,3,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 33, 516, 684, 371, 1147, 36, 2, 348]",28219,28800,581,0.16436246689409018,,,1,800,5,5,35,50,7,,3,4
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33, 235, 802, 386, 1105, 1063, 466, 471, 348]",29950,30400,450,1.4640998290851712,,,1,800,5,5,35,50,7,,3,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 33, 235, 802, 386, 1105, 1063, 466, 471, 348]",29950,30400,450,0.14925994398072362,,,1,800,5,5,35,50,7,,3,5
partition_matroid_greedy,"[1089, 1139, 1413, 106]",15169,15200,31,1.3219974830280992,,,1,800,5,5,35,50,7,,4,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106]",15169,15200,31,0.24066159897483885,,,1,800,5,5,35,50,7,,4,1
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33, 1556, 371, 1147]",23734,24000,266,1.6189964129589498,,,1,800,5,5,35,50,7,,4,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 33, 1556, 371, 1147]",23734,24000,266,0.18405796005390584,,,1,800,5,5,35,50,7,,4,2
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33, 577, 1366, 119, 747, 319, 480, 348]",28340,28800,460,1.3655895318370312,,,1,800,5,5,35,50,7,,4,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 33, 577, 1366, 119, 747, 319, 480, 348]",28340,28800,460,0.19018068397417665,,,1,800,5,5,35,50,7,,4,3
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33, 771, 802, 1218, 1309, 899, 257, 371, 2, 348]",29864,30400,536,2.2939470610581343,,,1,800,5,5,35,50,7,,4,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 33, 771, 802, 1218, 1309, 899, 257, 371, 2, 348]",29864,30400,536,0.2946409310679883,,,1,800,5,5,35,50,7,,4,4
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33, 771, 802, 386, 715, 730, 776, 41, 233, 970]",30882,31200,318,2.951120767975226,,,1,800,5,5,35,50,7,,4,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 33, 771, 802, 386, 715, 730, 776, 41, 233, 970]",30882,31200,318,0.1730788149870932,,,1,800,5,5,35,50,7,,4,5
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33]",18304,18400,96,1.4835549560375512,,,1,800,5,5,35,50,7,,5,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 33]",18304,18400,96,0.3064250268507749,,,1,800,5,5,35,50,7,,5,1
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33, 771, 1315, 371, 500, 1147]",26933,27200,267,1.548374073114246,,,1,800,5,5,35,50,7,,5,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 33, 771, 1315, 371, 500, 1147]",26933,27200,267,0.15659427898935974,,,1,800,5,5,35,50,7,,5,2
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33, 771, 802, 747, 1572, 626, 1171, 488]",30091,30400,309,1.65985891292803,,,1,800,5,5,35,50,7,,5,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 33, 771, 802, 747, 1572, 626, 1171, 488]",30091,30400,309,0.13473129109479487,,,1,800,5,5,35,50,7,,5,3
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33, 771, 10, 1218, 711, 1171, 51, 899, 371, 1227, 44]",31622,32000,378,1.8376170229166744,,,1,800,5,5,35,50,7,,5,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 106, 33, 771, 10, 1218, 711, 1171, 51, 899, 371, 1227, 44]",31622,32000,378,0.16465972806327045,,,1,800,5,5,35,50,7,,5,4
partition_matroid_greedy,"[1089, 1139, 1413, 106, 33, 771, 10, 386, 604, 730, 903, 41, 233, 1694, 761, 1227, 970]",34009,34400,391,2.4195211969781667,,,1,800,5,5,35,50,7,,5,5
