alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
greedy,[523],2390,2400,10,0.0002692849957384169,,,0.001,800,1,3,1,50,6,
greedy,"[1679, 336, 1446, 1380, 224, 867, 1138, 178, 1702, 1526, 59, 666, 728, 1299, 1403, 1736, 571, 55, 563, 1008, 927, 502]",31613,32000,387,0.6973691140301526,,,0.1,800,5,40,5,50,6,
greedy,"[111, 963, 24, 1580, 1581, 256, 1006, 136, 1684, 356, 608, 152, 0, 832, 1479, 894, 1380, 1391, 1671, 862, 933]",32425,32800,375,2.7533115340047516,,,0.2,800,5,40,5,50,6,
greedy,"[37, 123, 769, 1453, 459, 1380, 1250, 353, 815, 796, 989, 771, 1339, 1687, 1706, 832, 666, 777, 894, 563, 1639, 179, 176, 296, 500]",37928,38400,472,6.002544334973209,,,0.3,800,5,40,5,50,6,
greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687, 31, 1567, 784, 584, 832, 20, 169, 1314, 1391, 1175, 1231, 359, 12, 1655, 1694, 152]",37955,38400,445,10.529561244009528,,,0.4,800,5,40,5,50,6,
greedy,"[287, 616, 499, 1038, 31, 1567, 784, 741, 1097, 1335, 1465, 772, 1526, 1552, 1384, 1640, 636, 735, 894, 1314, 1580, 592, 862, 1231, 359, 933, 1639, 179, 353, 1462, 1729]",37991,38400,409,16.220453035028186,,,0.5,800,5,40,5,50,6,
greedy,"[221, 702, 1619, 1380, 925, 519, 798, 1287, 458, 510, 735, 1580, 182, 771, 1411, 1506, 395, 487, 741, 832, 1669, 1486, 1175, 576, 862, 179, 1694, 502]",38865,39200,335,23.102361163008027,,,0.6,800,5,40,5,50,6,
greedy,"[963, 1231, 1465, 1139, 1380, 1112, 1291, 1453, 1620, 741, 452, 735, 1495, 1002, 37, 31, 707, 714, 229, 399, 1314, 1351, 1604, 796, 358]",38852,39200,348,31.583207250048872,,,0.7,800,5,40,5,50,6,
greedy,"[1139, 306, 1253, 701, 1005, 1310, 634, 365, 787, 963, 913, 1436, 410, 1465, 1664, 707, 727, 1223, 1304, 1552, 395, 229, 741, 253, 592, 745, 629]",39710,40000,290,41.3683334569796,,,0.8,800,5,40,5,50,6,
greedy,"[886, 1011, 1548, 1408, 624, 1119, 1253, 772, 981, 858, 1380, 249, 301, 1115, 553, 1759, 1729, 798, 636, 892, 1197, 1254, 237, 849]",39615,40000,385,52.933672505954746,,,0.9,800,5,40,5,50,6,
greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 448, 1255, 1561, 712, 580, 772, 1687, 229, 1298, 220, 253, 514, 1197, 1303, 592, 396, 862, 110]",39719,40000,281,64.59168988099555,,,1.0,800,5,40,5,50,6,
