alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
cost_scaled_greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687, 31, 1567, 784, 584, 832, 20, 169, 1314, 1391, 1175, 1231, 359, 12, 1655, 1694, 152]",37955,38400,445,13.54976445902139,,,0.4,800,5,40,5,50,6,
cost_scaled_lazy_exact_greedy,"[687, 37, 990, 287, 223, 741, 852, 1495, 691, 1138, 1465, 1339, 1371, 1411, 1687, 31, 1567, 784, 584, 832, 20, 169, 1314, 1391, 1175, 1231, 359, 12, 1655, 1694, 152]",37955,38400,445,0.02731321402825415,,,0.4,800,5,40,5,50,6,
unconstrained_linear,"[4, 12, 15, 20, 21, 31, 35, 37, 51, 65, 98, 116, 123, 132, 141, 152, 169, 171, 176, 223, 268, 311, 357, 359, 360, 382, 398, 401, 430, 454, 516, 523, 596, 600, 602, 728, 832, 970, 1175, 1287, 1694]",37330,38400,1070,0.017893229029141366,,,0.4,800,5,40,5,50,6,
unconstrained_distorted_greedy,"[1287, 988, 1487, 24, 1060, 508, 1248, 729, 268, 1558, 728, 176, 394, 1408, 1317, 548, 1270, 1370, 243, 1078, 223, 933, 1411, 1301, 37, 1694, 1739, 408, 898, 616, 152, 169, 12, 1175, 1498, 359, 357, 1495, 970]",36786,37600,814,0.1013062660349533,,,0.4,800,5,40,5,50,6,
stochastic_distorted_greedy,"[733, 221, 1500, 990, 832, 1540, 898, 21, 1138, 1036, 1022, 20, 1731, 360, 602, 900, 1231, 784, 892, 406, 1371, 553, 31, 908, 1694, 1753, 1687, 279, 174, 1152, 1175, 1314, 12, 1739, 357, 741, 1580, 1301, 37]",37666,38400,734,0.316656062961556,,0.01,0.4,800,5,40,5,50,6,
distorted_greedy,"[287, 616, 499, 1038, 31, 1567, 784, 741, 1097, 1335, 1465, 772, 1526, 1552, 1384, 1640, 636, 735, 894, 1314, 1580, 592, 862, 1231, 359, 933, 1639, 179, 353, 1462, 1729]",37991,38400,409,23.573438116931356,,,0.5,800,5,40,5,50,6,
cost_scaled_greedy,"[287, 616, 499, 1038, 31, 1567, 784, 741, 1097, 1335, 1465, 772, 1526, 1552, 1384, 1640, 636, 735, 894, 1314, 1580, 592, 862, 1231, 359, 933, 1639, 179, 353, 1462, 1729]",37991,38400,409,18.7610830970807,,,0.5,800,5,40,5,50,6,
cost_scaled_lazy_exact_greedy,"[287, 616, 499, 1038, 31, 1567, 784, 741, 1097, 1335, 1465, 772, 1526, 1552, 1384, 1640, 636, 735, 894, 1314, 1580, 592, 862, 1231, 359, 933, 1639, 179, 353, 1462, 1729]",37991,38400,409,0.024430912919342518,,,0.5,800,5,40,5,50,6,
unconstrained_linear,"[0, 1, 2, 11, 12, 31, 37, 43, 51, 66, 116, 122, 132, 141, 152, 176, 179, 185, 203, 250, 259, 270, 287, 312, 353, 356, 359, 383, 398, 400, 408, 430, 454, 461, 499, 613, 725, 862, 894, 933, 970, 1639, 1729]",37174,38400,1226,0.020381861948408186,,,0.5,800,5,40,5,50,6,
unconstrained_distorted_greedy,"[1033, 1683, 589, 1192, 381, 257, 548, 1231, 1245, 539, 545, 1301, 658, 1174, 608, 636, 796, 1498, 1384, 1540, 1456, 934, 963, 872, 1152, 1320, 1552, 1639, 250, 505, 1038, 179, 1759, 1314, 756, 1563, 1032, 815]",32925,33600,675,0.15087774908170104,,,0.5,800,5,40,5,50,6,
stochastic_distorted_greedy,"[511, 899, 1744, 1759, 1026, 784, 648, 1431, 1152, 799, 1727, 383, 250, 898, 701, 1486, 257, 894, 741, 1174, 312, 604, 862, 1234, 1640, 1120, 1614, 725, 1235, 1008, 539, 522, 179, 1729, 122, 152, 1639, 185, 1031, 1314, 176, 933]",37470,38400,930,0.5262162220897153,,0.01,0.5,800,5,40,5,50,6,
distorted_greedy,"[221, 702, 1619, 1380, 925, 519, 798, 1287, 458, 510, 735, 1580, 182, 771, 1411, 1506, 395, 487, 741, 832, 1669, 1486, 1175, 576, 862, 179, 1694, 502]",38865,39200,335,33.058997289976105,,,0.6,800,5,40,5,50,6,
cost_scaled_greedy,"[221, 702, 1619, 1380, 925, 519, 798, 1287, 458, 510, 735, 1580, 182, 771, 1411, 1506, 395, 487, 741, 832, 1669, 1486, 1175, 576, 862, 179, 1694, 502]",38865,39200,335,27.42809364106506,,,0.6,800,5,40,5,50,6,
cost_scaled_lazy_exact_greedy,"[221, 702, 1619, 1380, 925, 519, 798, 1287, 458, 510, 735, 1580, 182, 771, 1411, 1506, 395, 487, 741, 832, 1669, 1486, 1175, 576, 862, 179, 1694, 502]",38865,39200,335,0.05812792491633445,,,0.6,800,5,40,5,50,6,
unconstrained_linear,"[0, 2, 4, 10, 12, 17, 21, 28, 33, 35, 37, 43, 45, 51, 55, 58, 65, 66, 88, 123, 161, 169, 179, 180, 193, 250, 257, 269, 274, 345, 383, 395, 416, 454, 502, 646, 747, 832, 862, 1175, 1287, 1694]",37974,39200,1226,0.030185395968146622,,,0.6,800,5,40,5,50,6,
unconstrained_distorted_greedy,"[1729, 704, 224, 478, 182, 300, 1751, 465, 1593, 142, 1315, 1022, 989, 1630, 1588, 883, 1677, 856, 1578, 909, 1150, 330, 296, 613, 461, 1253, 433, 1539, 519, 503, 1227, 500, 862, 1608, 1046, 1726, 1467, 719, 562, 1175]",36633,37600,967,0.2516254030633718,,,0.6,800,5,40,5,50,6,
stochastic_distorted_greedy,"[123, 1673, 1581, 1487, 297, 1735, 1452, 1465, 1314, 1184, 468, 526, 910, 765, 514, 1137, 182, 635, 223, 43, 1112, 169, 747, 734, 1320, 461, 576, 832, 1467, 1227, 250, 534, 1116, 1174, 477, 1545, 1175, 862, 1299, 719, 1694, 503]",38335,39200,865,0.6355415460420772,,0.01,0.6,800,5,40,5,50,6,
distorted_greedy,"[963, 1231, 1465, 1139, 1380, 1112, 1291, 1453, 1620, 741, 452, 735, 1495, 1002, 37, 31, 707, 714, 229, 399, 1314, 1351, 1604, 796, 358]",38852,39200,348,49.74696145101916,,,0.7,800,5,40,5,50,6,
cost_scaled_greedy,"[963, 1231, 1465, 1139, 1380, 1112, 1291, 1453, 1620, 741, 452, 735, 1495, 1002, 37, 31, 707, 714, 229, 399, 1314, 1351, 1604, 796, 358]",38852,39200,348,36.023552926955745,,,0.7,800,5,40,5,50,6,
cost_scaled_lazy_exact_greedy,"[963, 1231, 1465, 1139, 1380, 1112, 1291, 1453, 1620, 741, 452, 735, 1495, 1002, 37, 31, 707, 714, 229, 399, 1314, 1351, 1604, 796, 358]",38852,39200,348,0.03881478600669652,,,0.7,800,5,40,5,50,6,
unconstrained_linear,"[0, 2, 7, 11, 12, 13, 21, 23, 28, 35, 37, 43, 45, 55, 58, 85, 88, 91, 93, 96, 119, 123, 135, 138, 154, 161, 169, 185, 199, 257, 274, 287, 296, 353, 358, 366, 408, 454, 503, 589, 714, 796, 970]",37931,39200,1269,0.027617794927209616,,,0.7,800,5,40,5,50,6,
unconstrained_distorted_greedy,"[595, 1320, 401, 161, 1495, 119, 123, 444, 1692, 1351, 754, 729, 1343, 1654, 1596, 784, 367, 634, 116, 1756, 960, 464, 1152, 353, 1563, 403, 747, 526, 1639, 742, 37, 588, 176, 1234, 970, 1171, 358]",37648,38400,752,0.19725711701903492,,,0.7,800,5,40,5,50,6,
stochastic_distorted_greedy,"[219, 524, 1747, 1614, 1139, 1008, 576, 397, 804, 458, 613, 1465, 438, 1174, 534, 1495, 33, 7, 0, 759, 827, 1654, 357, 137, 1171, 182, 176, 1301, 462, 366, 1188, 972, 1352, 714, 970, 358]",38527,39200,673,0.5789151580538601,,0.01,0.7,800,5,40,5,50,6,
